playerid,yearid,stint,teamid,lgid,position,games,games_started,innouts,putouts,assists,errors,double_plays,passed_balls,wild_pitches,opp_sbs,opp_cs,zone_rating
boudrlo01,1952,1,BOS,AL,SS,1,,,0,1,0,0,,,,,
bowmaro01,1952,1,NY1,NL,P,2,,,0,0,0,0,,,,,
boyercl01,1952,1,SLN,NL,P,23,,,4,12,2,1,,,,,
bradsge01,1952,1,WS1,AL,C,9,,,21,1,2,0,0,,,,
brancra01,1952,1,BRO,NL,P,16,,,5,7,1,1,,,,,
brazlal01,1952,1,SLN,NL,P,46,,,5,13,1,0,,,,,
brechha01,1952,1,SLN,NL,P,25,,,8,26,0,3,,,,,
brickra01,1952,1,BOS,AL,P,14,,,2,3,0,0,,,,,
brideji01,1952,1,NYA,AL,2B,4,,,4,3,1,1,,,,,
brideji01,1952,1,NYA,AL,3B,1,,,0,0,1,0,,,,,
brideji01,1952,1,NYA,AL,SS,22,,,9,20,2,3,,,,,
bridgro01,1952,1,BRO,NL,2B,24,,,35,34,1,11,,,,,
bridgro01,1952,1,BRO,NL,3B,6,,,4,8,1,0,,,,,
bridgro01,1952,1,BRO,NL,SS,13,,,5,11,1,1,,,,,
brinkle01,1952,1,CHN,NL,SS,6,,,4,17,1,1,,,,,
brisslo01,1952,1,CLE,AL,P,42,,,3,21,0,0,,,,,
brododi01,1952,1,BOS,AL,P,20,,,11,20,1,1,,,,,
brownbo03,1952,1,NYA,AL,3B,24,,,23,61,10,4,,,,,
brownha01,1952,1,CHA,AL,P,24,,,5,11,0,1,,,,,
brownto02,1952,1,PHI,NL,1B,3,,,21,3,0,0,,,,,
brownto02,1952,1,PHI,NL,OF,3,,,1,0,0,0,,,,,
brownto02,1952,2,CHN,NL,1B,5,,,37,1,1,3,,,,,
brownto02,1952,2,CHN,NL,2B,10,,,27,23,2,4,,,,,
brownto02,1952,2,CHN,NL,SS,39,,,58,85,14,17,,,,,
burdele01,1952,1,BSN,NL,P,45,,,9,29,1,3,,,,,
burgesm01,1952,1,PHI,NL,C,104,,,439,47,11,6,2,,,,
burripa01,1952,1,BSN,NL,C,50,,,208,16,0,3,6,,,,
busbyji01,1952,1,CHA,AL,OF,16,,,42,0,0,0,,,,,
busbyji01,1952,2,WS1,AL,OF,128,,,430,4,3,0,,,,,
byerlbu01,1952,1,CIN,NL,P,12,,,0,5,0,0,,,,,
byrdha01,1952,1,PHA,AL,P,37,,,26,32,4,5,,,,,
byrneto01,1952,1,SLA,AL,P,29,,,10,15,2,1,,,,,
cabalpu01,1952,1,PHI,NL,2B,7,,,9,3,1,2,,,,,
cabalpu01,1952,1,PHI,NL,3B,7,,,8,9,0,0,,,,,
