playerid,yearid,stint,teamid,lgid,position,games,games_started,innouts,putouts,assists,errors,double_plays,passed_balls,wild_pitches,opp_sbs,opp_cs,zone_rating
barklre01,1939,1,BSN,NL,3B,4,,,1,5,0,2,,,,,
barklre01,1939,1,BSN,NL,SS,7,,,3,13,3,0,,,,,
barnige01,1939,1,BSN,NL,P,6,,,1,4,0,0,,,,,
barrefr01,1939,1,SLN,NL,P,1,,,1,0,0,0,,,,,
barrere01,1939,1,CIN,NL,P,2,,,0,1,0,0,,,,,
bartedi01,1939,1,CHN,NL,3B,1,,,0,0,0,0,,,,,
bartedi01,1939,1,CHN,NL,SS,101,,,241,307,33,62,,,,,
bassdi01,1939,1,WS1,AL,P,1,,,0,1,0,0,,,,,
batesbu01,1939,1,PHI,NL,OF,14,,,44,1,1,1,,,,,
bauerru01,1939,1,PIT,NL,P,15,,,0,7,0,3,,,,,
beckbo01,1939,1,PHI,NL,P,34,,,8,37,6,1,,,,,
beckmbi01,1939,1,PHA,AL,P,27,,,10,19,0,0,,,,,
bejmaol01,1939,1,CHA,AL,2B,81,,,170,199,7,36,,,,,
bejmaol01,1939,1,CHA,AL,3B,1,,,1,1,0,0,,,,,
bejmaol01,1939,1,CHA,AL,SS,1,,,3,1,0,0,,,,,
bellbe01,1939,1,SLA,AL,OF,9,,,20,0,0,0,,,,,
bellbe01,1939,2,DET,AL,OF,37,,,73,4,0,1,,,,,
bellfe01,1939,1,PIT,NL,3B,1,,,2,1,3,0,,,,,
bellfe01,1939,1,PIT,NL,OF,67,,,152,6,4,0,,,,,
benjast01,1939,1,PHI,NL,3B,5,,,6,11,2,1,,,,,
benjast01,1939,1,PHI,NL,OF,7,,,12,1,2,0,,,,,
bentoal01,1939,1,DET,AL,P,37,,,6,27,2,0,,,,,
berarjo01,1939,1,SLA,AL,2B,114,,,315,339,29,67,,,,,
berarjo01,1939,1,SLA,AL,3B,8,,,7,16,0,2,,,,,
berarjo01,1939,1,SLA,AL,SS,2,,,3,8,4,2,,,,,
bergebo01,1939,1,BOS,AL,2B,2,,,0,1,0,0,,,,,
bergebo01,1939,1,BOS,AL,3B,5,,,4,10,0,1,,,,,
bergebo01,1939,1,BOS,AL,SS,10,,,8,10,1,1,,,,,
bergewa01,1939,1,CIN,NL,OF,95,,,158,6,5,0,,,,,
bergmo01,1939,1,BOS,AL,C,13,,,45,10,2,1,1,,,,
berrera01,1939,1,PIT,NL,C,80,,,269,36,2,4,2,,,,
bildiem01,1939,1,SLA,AL,P,2,,,1,4,0,0,,,,,
blantcy01,1939,1,PIT,NL,P,10,,,1,9,1,0,,,,,
bloodji01,1939,1,WS1,AL,2B,73,,,226,219,13,66,,,,,
bloodji01,1939,1,WS1,AL,OF,5,,,11,1,0,0,,,,,
bluegos01,1939,1,WS1,AL,1B,11,,,86,7,1,9,,,,,
bluegos01,1939,1,WS1,AL,2B,2,,,7,5,0,0,,,,,
bluegos01,1939,1,WS1,AL,3B,2,,,3,4,1,0,,,,,
bluegos01,1939,1,WS1,AL,SS,2,,,7,6,1,4,,,,,
bollija01,1939,1,PHI,NL,1B,48,,,392,38,8,35,,,,,
bongini01,1939,1,CIN,NL,OF,39,,,89,1,1,1,,,,,
bonurze01,1939,1,NY1,NL,1B,122,,,1205,90,11,110,,,,,
bordafr01,1939,1,CIN,NL,2B,2,,,7,6,1,1,,,,,
bordafr01,1939,1,CIN,NL,OF,43,,,60,1,0,1,,,,,
boudrlo01,1939,1,CLE,AL,SS,53,,,103,184,14,31,,,,,
bowmabo01,1939,1,SLN,NL,P,51,,,4,30,2,0,,,,,
bowmajo01,1939,1,PIT,NL,P,37,,,6,39,0,3,,,,,
boyleha01,1939,1,CHA,AL,P,2,,,0,0,0,0,,,,,
brackgi01,1939,1,PHI,NL,1B,19,,,158,7,4,11,,,,,
brackgi01,1939,1,PHI,NL,OF,48,,,89,4,4,1,,,,,
brancal01,1939,1,PHA,AL,3B,20,,,20,42,4,2,,,,,
brancal01,1939,1,PHA,AL,SS,1,,,0,0,0,0,,,,,
bremehe01,1939,1,SLN,NL,C,8,,,13,0,0,0,0,,,,
breuema01,1939,1,NYA,AL,P,1,,,0,1,0,0,,,,,
bridgto01,1939,1,DET,AL,P,29,,,8,28,3,2,,,,,
broacjo01,1939,1,CLE,AL,P,22,,,0,8,1,2,,,,,
browncl01,1939,1,CHA,AL,P,61,,,3,29,1,3,,,,,
brownji03,1939,1,SLN,NL,2B,50,,,120,143,10,25,,,,,
brownji03,1939,1,SLN,NL,SS,104,,,208,349,25,67,,,,,
brownju01,1939,1,NY1,NL,P,31,,,0,12,0,1,,,,,
brownma01,1939,1,PIT,NL,P,47,,,8,42,1,3,,,,,
brubabi01,1939,1,PIT,NL,2B,65,,,162,202,19,43,,,,,
brubabi01,1939,1,PIT,NL,3B,32,,,21,84,7,4,,,,,
brubabi01,1939,1,PIT,NL,SS,1,,,0,4,1,0,,,,,
bruckea01,1939,1,PHA,AL,C,47,,,150,18,0,5,2,,,,
brunero01,1939,1,PHI,NL,P,4,,,1,3,0,0,,,,,
bryancl01,1939,1,CHN,NL,OF,1,,,3,0,0,0,,,,,
bryancl01,1939,1,CHN,NL,P,4,,,4,2,1,0,,,,,
burkael01,1939,1,PHI,NL,P,5,,,0,1,0,0,,,,,
butchma01,1939,1,PHI,NL,P,19,,,2,13,0,0,,,,,
butchma01,1939,2,PIT,NL,P,14,,,1,28,0,2,,,,,
callajo01,1939,1,BSN,NL,P,4,,,3,3,0,0,,,,,
camildo01,1939,1,BRO,NL,1B,157,,,1515,129,17,138,,,,,
campbbr01,1939,1,CLE,AL,OF,115,,,200,12,13,3,,,,,
careyto02,1939,1,BOS,AL,2B,35,,,75,87,0,19,,,,,
careyto02,1939,1,BOS,AL,SS,10,,,18,29,2,3,,,,,
carraal01,1939,1,WS1,AL,P,40,,,5,30,1,3,,,,,
casege01,1939,1,WS1,AL,OF,123,,,332,7,16,2,,,,,
caseyhu01,1939,1,BRO,NL,P,40,,,14,53,0,5,,,,,
castege01,1939,1,PHA,AL,P,28,,,9,21,1,4,,,,,
castlsl01,1939,1,NY1,NL,P,12,,,2,4,0,0,,,,,
cavarph01,1939,1,CHN,NL,1B,13,,,106,6,1,10,,,,,
cavarph01,1939,1,CHN,NL,OF,1,,,0,0,0,0,,,,,
chandsp01,1939,1,NYA,AL,P,11,,,1,7,0,0,,,,,
chapmbe01,1939,1,CLE,AL,OF,146,,,356,12,11,0,,,,,
chapmfr02,1939,1,PHA,AL,SS,15,,,24,38,7,5,,,,,
chapmsa01,1939,1,PHA,AL,1B,19,,,147,5,4,6,,,,,
chapmsa01,1939,1,PHA,AL,OF,117,,,350,11,17,2,,,,,
chaseke01,1939,1,WS1,AL,P,32,,,11,39,3,2,,,,,
chiozlo01,1939,1,NY1,NL,3B,30,,,20,55,7,7,,,,,
chiozlo01,1939,1,NY1,NL,SS,8,,,19,21,1,4,,,,,
chrisma01,1939,1,DET,AL,3B,5,,,4,5,1,1,,,,,
chrisma01,1939,2,SLA,AL,2B,1,,,0,0,0,0,,,,,
chrisma01,1939,2,SLA,AL,SS,64,,,151,209,15,45,,,,,
clemebi01,1939,1,PIT,NL,P,12,,,3,11,1,1,,,,,
clemech01,1939,1,BSN,NL,OF,7,,,13,0,2,0,,,,,
cliftha01,1939,1,SLA,AL,3B,149,,,184,324,25,34,,,,,
cobleda01,1939,1,PHI,NL,C,13,,,27,3,2,0,1,,,,
coffmdi01,1939,1,NY1,NL,P,28,,,3,6,2,0,,,,,
coffmsl01,1939,1,DET,AL,P,23,,,1,8,0,0,,,,,
coleed01,1939,1,SLA,AL,P,6,,,0,1,0,0,,,,,
collied02,1939,1,PHA,AL,2B,1,,,1,1,1,0,,,,,
collied02,1939,1,PHA,AL,OF,6,,,10,0,0,0,,,,,
coonejo01,1939,1,BSN,NL,1B,2,,,5,0,0,0,,,,,
coonejo01,1939,1,BSN,NL,OF,116,,,236,10,2,2,,,,,
coopemo01,1939,1,SLN,NL,P,45,,,7,25,3,3,,,,,
coscape01,1939,1,BRO,NL,2B,107,,,256,338,25,69,,,,,
coscape01,1939,1,BRO,NL,3B,4,,,2,4,0,0,,,,,
coscape01,1939,1,BRO,NL,SS,2,,,1,6,0,0,,,,,
coxbi01,1939,1,SLA,AL,P,4,,,2,4,0,0,,,,,
craftha01,1939,1,CIN,NL,OF,134,,,300,13,6,4,,,,,
cramedo01,1939,1,BOS,AL,OF,135,,,356,12,6,0,,,,,
crespcr01,1939,1,SLN,NL,2B,6,,,9,16,1,1,,,,,
crespcr01,1939,1,SLN,NL,SS,4,,,0,9,1,0,,,,,
cronijo01,1939,1,BOS,AL,SS,142,,,306,437,32,93,,,,,
crosefr01,1939,1,NYA,AL,SS,152,,,323,460,26,118,,,,,
croucbi02,1939,1,BRO,NL,P,6,,,3,4,0,0,,,,,
croucfr01,1939,1,DET,AL,2B,3,,,5,8,1,3,,,,,
croucfr01,1939,1,DET,AL,SS,93,,,139,256,28,47,,,,,
cuccito01,1939,1,BSN,NL,2B,80,,,208,246,14,66,,,,,
cullero01,1939,1,DET,AL,1B,2,,,23,2,0,4,,,,,
cullero01,1939,1,DET,AL,OF,46,,,81,2,9,1,,,,,
dahlgba01,1939,1,NYA,AL,1B,144,,,1303,68,13,140,,,,,
danniha01,1939,1,NY1,NL,C,132,,,550,80,6,13,8,,,,
daviscu01,1939,1,SLN,NL,P,49,,,7,59,1,2,,,,,
davispe01,1939,1,CIN,NL,P,20,,,2,8,0,0,,,,,
davissp01,1939,1,PHI,NL,C,85,,,260,40,0,1,5,,,,
dealli01,1939,1,BRO,NL,OF,1,,,3,0,0,0,,,,,
deanch01,1939,1,PHA,AL,P,54,,,3,26,2,4,,,,,
deandi01,1939,1,CHN,NL,P,19,,,5,16,0,0,,,,,
deanpa01,1939,1,SLN,NL,P,16,,,1,8,2,0,,,,,
demarfr02,1939,1,NY1,NL,OF,150,,,329,11,5,2,,,,,
derripa01,1939,1,CIN,NL,P,38,,,11,48,3,1,,,,,
desauge01,1939,1,BOS,AL,C,73,,,310,48,2,5,1,,,,
deshoji01,1939,1,WS1,AL,P,7,,,1,14,1,0,,,,,
dickebi01,1939,1,NYA,AL,C,126,,,571,57,7,8,6,,,,
dickmem01,1939,1,BOS,AL,P,48,,,4,33,2,3,,,,,
dicksjo01,1939,1,NY1,NL,OF,10,,,13,1,0,1,,,,,
dicksmu01,1939,1,SLN,NL,P,1,,,0,2,0,0,,,,,
dietrbi01,1939,1,CHA,AL,P,25,,,5,19,2,2,,,,,
dimagjo01,1939,1,NYA,AL,OF,117,,,328,13,5,2,,,,,
dimagvi01,1939,1,CIN,NL,OF,7,,,11,1,0,1,,,,,
doberje01,1939,1,CHA,AL,P,4,,,0,1,0,0,,,,,
dobsojo01,1939,1,CLE,AL,P,35,,,3,16,0,0,,,,,
doerrbo01,1939,1,BOS,AL,2B,126,,,336,431,19,95,,,,,
donalat01,1939,1,NYA,AL,P,24,,,3,22,0,2,,,,,
doyleca01,1939,1,BRO,NL,P,5,,,1,4,0,1,,,,,
draketo01,1939,1,CLE,AL,P,8,,,2,4,1,0,,,,,
durocle01,1939,1,BRO,NL,3B,1,,,0,2,0,0,,,,,
durocle01,1939,1,BRO,NL,SS,113,,,228,322,25,73,,,,,
dykesji01,1939,1,CHA,AL,3B,2,,,2,0,1,0,,,,,
earleto01,1939,1,BSN,NL,P,14,,,1,11,0,1,,,,,
earlyja01,1939,1,WS1,AL,C,24,,,95,9,4,1,1,,,,
eavesva01,1939,1,CHA,AL,P,2,,,0,2,0,0,,,,,
eisenha01,1939,1,DET,AL,P,10,,,3,8,0,1,,,,,
eisenha01,1939,2,CLE,AL,P,26,,,1,14,0,0,,,,,
elliobo01,1939,1,PIT,NL,OF,30,,,88,1,2,0,,,,,
erricdi01,1939,1,BSN,NL,P,28,,,5,36,2,1,,,,,
estalbo01,1939,1,WS1,AL,OF,74,,,157,3,6,1,,,,,
ettenni01,1939,1,PHA,AL,1B,41,,,376,19,4,29,,,,,
evansal01,1939,1,WS1,AL,C,6,,,21,6,1,0,0,,,,
evansre01,1939,1,BRO,NL,P,24,,,5,19,1,0,,,,,
feinbed01,1939,1,PHI,NL,2B,4,,,4,6,1,2,,,,,
feinbed01,1939,1,PHI,NL,SS,1,,,0,0,0,0,,,,,
fellebo01,1939,1,CLE,AL,P,39,,,8,44,3,2,,,,,
ferreri01,1939,1,WS1,AL,C,83,,,327,46,9,9,19,,,,
ferrewe01,1939,1,NYA,AL,P,3,,,0,4,0,0,,,,,
fettelo01,1939,1,BSN,NL,P,27,,,5,46,3,2,,,,,
finnelo01,1939,1,PHA,AL,OF,4,,,12,0,0,0,,,,,
finnelo01,1939,2,BOS,AL,1B,32,,,280,11,4,27,,,,,
finnelo01,1939,2,BOS,AL,OF,24,,,48,1,2,1,,,,,
fitzsfr01,1939,1,BRO,NL,P,27,,,13,52,0,1,,,,,
flemile01,1939,1,DET,AL,OF,3,,,6,0,0,0,,,,,
fletcel01,1939,1,BSN,NL,1B,31,,,335,8,5,34,,,,,
fletcel01,1939,2,PIT,NL,1B,101,,,1010,56,8,97,,,,,
foxpe01,1939,1,DET,AL,OF,126,,,275,12,9,3,,,,,
foxxji01,1939,1,BOS,AL,1B,123,,,1101,91,10,104,,,,,
foxxji01,1939,1,BOS,AL,P,1,,,0,0,0,0,,,,,
frankfr02,1939,1,BSN,NL,P,23,,,0,4,0,0,,,,,
frankhe01,1939,1,SLN,NL,C,13,,,34,2,1,0,1,,,,
frasivi01,1939,1,CHA,AL,P,10,,,0,5,0,0,,,,,
frencla01,1939,1,CHN,NL,P,36,,,5,47,2,3,,,,,
freylo01,1939,1,CIN,NL,2B,124,,,324,412,18,83,,,,,
gabrile01,1939,1,PHI,NL,1B,5,,,34,9,1,3,,,,,
galanau01,1939,1,CHN,NL,OF,145,,,290,6,9,0,,,,,
galatmi01,1939,1,CIN,NL,1B,2,,,11,0,0,0,,,,,
galehde01,1939,1,BOS,AL,P,30,,,11,24,3,2,,,,,
gallajo02,1939,1,NYA,AL,OF,12,,,18,1,0,0,,,,,
gallajo02,1939,2,SLA,AL,OF,67,,,143,8,9,1,,,,,
gamblle01,1939,1,CIN,NL,OF,56,,,87,5,1,0,,,,,
gantejo01,1939,1,PHA,AL,2B,76,,,165,179,19,26,,,,,
gantejo01,1939,1,PHA,AL,3B,14,,,8,13,1,2,,,,,
gantejo01,1939,1,PHA,AL,SS,5,,,5,11,3,2,,,,,
garbabo01,1939,1,CHN,NL,C,21,,,22,3,0,0,0,,,,
garmsde01,1939,1,BSN,NL,3B,37,,,31,83,5,5,,,,,
garmsde01,1939,1,BSN,NL,OF,96,,,183,6,7,2,,,,,
gedeoel01,1939,1,WS1,AL,OF,5,,,17,0,0,0,,,,,
geejo01,1939,1,PIT,NL,P,3,,,1,6,1,0,,,,,
gehrich01,1939,1,DET,AL,2B,107,,,245,312,13,67,,,,,
gehrilo01,1939,1,NYA,AL,1B,8,,,64,4,2,5,,,,,
gelbech01,1939,1,WS1,AL,2B,1,,,1,1,0,1,,,,,
gelbech01,1939,1,WS1,AL,3B,20,,,19,32,3,3,,,,,
gelbech01,1939,1,WS1,AL,SS,28,,,41,90,4,17,,,,,
gerlajo01,1939,1,CHA,AL,3B,1,,,0,1,0,0,,,,,
giebefl01,1939,1,DET,AL,P,9,,,1,1,1,0,,,,,
gillge01,1939,1,DET,AL,P,3,,,0,2,0,1,,,,,
gillge01,1939,2,SLA,AL,P,27,,,25,13,2,1,,,,,
giulito01,1939,1,WS1,AL,C,50,,,201,28,5,3,6,,,,
gleesji01,1939,1,CHN,NL,OF,91,,,175,5,8,1,,,,,
glennjo02,1939,1,SLA,AL,C,82,,,280,48,11,4,3,,,,
glossal01,1939,1,NY1,NL,2B,10,,,15,34,1,7,,,,,
gomezle01,1939,1,NYA,AL,P,26,,,2,33,1,0,,,,,
goodmiv01,1939,1,CIN,NL,OF,123,,,246,16,5,4,,,,,
gordojo01,1939,1,NYA,AL,2B,151,,,370,461,28,116,,,,,
gormato01,1939,1,NY1,NL,P,4,,,0,2,0,0,,,,,
gracejo01,1939,1,SLA,AL,OF,53,,,83,9,3,0,,,,,
greenha01,1939,1,DET,AL,1B,136,,,1205,75,9,108,,,,,
grimeos01,1939,1,CLE,AL,1B,43,,,341,17,4,36,,,,,
grimeos01,1939,1,CLE,AL,2B,48,,,102,109,7,21,,,,,
grimeos01,1939,1,CLE,AL,3B,3,,,3,1,0,0,,,,,
grimeos01,1939,1,CLE,AL,SS,37,,,58,66,11,18,,,,,
grissle01,1939,1,CIN,NL,P,33,,,2,24,1,3,,,,,
grovele01,1939,1,BOS,AL,P,23,,,0,21,3,2,,,,,
grysksi01,1939,1,SLA,AL,SS,14,,,20,35,8,4,,,,,
gumbeha01,1939,1,NY1,NL,P,36,,,18,76,3,4,,,,,
gustifr01,1939,1,PIT,NL,3B,22,,,17,52,8,3,,,,,
guttedo01,1939,1,SLN,NL,3B,143,,,136,203,24,24,,,,,
guttedo01,1939,1,SLN,NL,SS,2,,,0,1,0,0,,,,,
hackst01,1939,1,CHN,NL,3B,156,,,177,278,21,15,,,,,
hadlebu01,1939,1,NYA,AL,P,26,,,8,35,4,4,,,,,
hafeybu01,1939,1,CIN,NL,OF,4,,,7,0,0,0,,,,,
hafeybu01,1939,2,PHI,NL,OF,13,,,30,1,0,0,,,,,
hafeybu01,1939,2,PHI,NL,P,2,,,0,0,0,0,,,,,
hafeyto01,1939,1,NY1,NL,3B,70,,,61,130,8,10,,,,,
haleod01,1939,1,CLE,AL,2B,73,,,141,146,10,31,,,,,
haleod01,1939,1,CLE,AL,3B,2,,,1,1,1,0,,,,,
hamlilu01,1939,1,BRO,NL,P,40,,,13,33,1,1,,,,,
handlle01,1939,1,PIT,NL,3B,100,,,83,180,18,14,,,,,
hannilo01,1939,1,SLA,AL,P,4,,,1,1,0,0,,,,,
hardeme01,1939,1,CLE,AL,P,29,,,14,26,1,1,,,,,
harrera01,1939,1,CHN,NL,P,4,,,1,4,1,0,,,,,
harrera01,1939,2,PHI,NL,P,22,,,3,7,2,0,,,,,
harribo01,1939,1,DET,AL,P,5,,,0,3,0,1,,,,,
harribo01,1939,2,SLA,AL,P,28,,,8,32,2,4,,,,,
harshsa01,1939,1,SLA,AL,C,36,,,153,23,1,3,7,,,,
hartjch01,1939,1,BRO,NL,C,8,,,9,1,1,0,1,,,,
hartnga01,1939,1,CHN,NL,C,86,,,336,47,3,3,8,,,,
hassebu01,1939,1,BSN,NL,1B,123,,,1143,112,19,127,,,,,
hassebu01,1939,1,BSN,NL,OF,23,,,41,2,1,0,,,,,
hayesfr01,1939,1,PHA,AL,C,114,,,380,60,10,12,12,,,,
hayesja02,1939,1,CHA,AL,2B,69,,,172,201,10,51,,,,,
haynejo01,1939,1,WS1,AL,P,27,,,10,23,1,1,,,,,
haywora01,1939,1,BRO,NL,C,18,,,35,3,0,0,1,,,,
haywora01,1939,2,NY1,NL,C,5,,,16,4,0,0,1,,,,
heathje01,1939,1,CLE,AL,OF,108,,,263,7,10,2,,,,,
heffndo01,1939,1,SLA,AL,2B,32,,,84,97,8,21,,,,,
heffndo01,1939,1,SLA,AL,SS,73,,,138,218,21,33,,,,,
heintke01,1939,1,PIT,NL,P,17,,,2,5,0,0,,,,,
hemslro01,1939,1,CLE,AL,C,106,,,499,58,9,7,4,,,,
henrito01,1939,1,NYA,AL,1B,1,,,2,0,0,0,,,,,
henrito01,1939,1,NYA,AL,OF,88,,,205,7,2,1,,,,,
henryji01,1939,1,PHI,NL,P,9,,,0,3,1,0,,,,,
hermabi01,1939,1,CHN,NL,2B,156,,,377,485,29,95,,,,,
herriar01,1939,1,CHA,AL,P,7,,,0,3,0,0,,,,,
hershwi01,1939,1,CIN,NL,C,60,,,204,21,3,2,3,,,,
hevinjo02,1939,1,BOS,AL,P,46,,,8,17,3,2,,,,,
higbeki01,1939,1,CHN,NL,P,9,,,1,3,0,0,,,,,
higbeki01,1939,2,PHI,NL,P,34,,,8,16,0,0,,,,,
higgipi01,1939,1,DET,AL,3B,130,,,140,241,36,22,,,,,
hildeor01,1939,1,NYA,AL,P,21,,,5,18,1,1,,,,,
hoagmy01,1939,1,SLA,AL,OF,117,,,218,13,7,2,,,,,
hoagmy01,1939,1,SLA,AL,P,1,,,0,0,0,0,,,,,
hockeor01,1939,1,BRO,NL,OF,1,,,1,1,0,0,,,,,
hodgira01,1939,1,BSN,NL,OF,9,,,15,0,0,0,,,,,
hoffmbi01,1939,1,PHI,NL,P,3,,,0,1,0,0,,,,,
hollabi02,1939,1,WS1,AL,P,3,,,0,1,0,1,,,,,
hollial01,1939,1,PHI,NL,P,15,,,2,11,0,0,,,,,
hollial01,1939,2,BRO,NL,P,8,,,1,9,0,1,,,,,
hoppjo01,1939,1,SLN,NL,1B,2,,,6,1,0,1,,,,,
hubbeca01,1939,1,NY1,NL,P,29,,,2,36,0,1,,,,,
huberot01,1939,1,BSN,NL,2B,4,,,5,6,0,0,,,,,
huberot01,1939,1,BSN,NL,3B,4,,,3,6,1,1,,,,,
hudliwi01,1939,1,CLE,AL,P,27,,,21,42,1,2,,,,,
hudsojo01,1939,1,BRO,NL,2B,45,,,89,114,8,25,,,,,
hudsojo01,1939,1,BRO,NL,3B,1,,,0,1,0,0,,,,,
hudsojo01,1939,1,BRO,NL,SS,50,,,86,145,10,31,,,,,
hughero01,1939,1,SLA,AL,2B,6,,,11,13,0,4,,,,,
hughero01,1939,1,SLA,AL,SS,1,,,0,1,0,0,,,,,
hughero01,1939,2,PHI,NL,2B,65,,,183,184,6,30,,,,,
humphjo02,1939,1,CLE,AL,P,15,,,1,4,1,0,,,,,
hutchfr01,1939,1,DET,AL,P,13,,,6,13,0,1,,,,,
hutchir01,1939,1,BRO,NL,P,41,,,3,28,0,2,,,,,
jacobar01,1939,1,CIN,NL,P,1,,,0,0,0,0,,,,,
jacobbu01,1939,1,WS1,AL,P,2,,,0,0,0,0,,,,,
jeffcge01,1939,1,BRO,NL,P,1,,,0,0,0,0,,,,,
jensewo01,1939,1,PIT,NL,OF,3,,,0,1,0,0,,,,,
johnsbo01,1939,1,PHA,AL,2B,1,,,0,0,0,0,,,,,
johnsbo01,1939,1,PHA,AL,OF,150,,,369,15,13,3,,,,,
johnsfr01,1939,1,SLA,AL,P,5,,,0,7,0,0,,,,,
johnsha01,1939,1,CIN,NL,P,20,,,0,2,0,0,,,,,
johnssy01,1939,1,PHI,NL,P,22,,,3,17,0,1,,,,,
joosted01,1939,1,CIN,NL,2B,32,,,88,89,8,20,,,,,
joosted01,1939,1,CIN,NL,SS,6,,,6,12,4,3,,,,,
jorgear01,1939,1,NYA,AL,C,2,,,2,0,0,0,0,,,,
joycebo01,1939,1,PHA,AL,P,30,,,3,24,0,1,,,,,
juelire01,1939,1,PIT,NL,2B,10,,,19,24,3,5,,,,,
juelire01,1939,1,PIT,NL,3B,2,,,2,0,0,0,,,,,
jurgebi01,1939,1,NY1,NL,SS,137,,,295,482,28,95,,,,,
kampoal01,1939,1,NY1,NL,2B,62,,,146,179,9,34,,,,,
kampoal01,1939,1,NY1,NL,3B,11,,,8,14,2,1,,,,,
kellech01,1939,1,NYA,AL,OF,105,,,213,5,7,1,,,,,
kelleha01,1939,1,WS1,AL,P,15,,,1,9,1,0,,,,,
keltnke01,1939,1,CLE,AL,3B,154,,,187,297,13,40,,,,,
kennebo01,1939,1,CHA,AL,3B,2,,,0,3,1,0,,,,,
kenneve01,1939,1,DET,AL,P,4,,,1,6,0,1,,,,,
kenneve01,1939,2,SLA,AL,P,33,,,7,31,1,1,,,,,
kerksbi01,1939,1,PHI,NL,P,23,,,1,11,0,1,,,,,
kimbeha01,1939,1,SLA,AL,P,17,,,2,8,1,0,,,,,
kingly01,1939,1,SLN,NL,OF,44,,,53,1,1,0,,,,,
kleinch01,1939,1,PHI,NL,1B,1,,,0,0,0,0,,,,,
kleinch01,1939,1,PHI,NL,OF,11,,,20,1,0,1,,,,,
kleinch01,1939,2,PIT,NL,OF,66,,,133,4,7,0,,,,,
klingbo01,1939,1,PIT,NL,P,37,,,7,62,3,5,,,,,
knickbi01,1939,1,NYA,AL,2B,2,,,5,6,0,1,,,,,
knickbi01,1939,1,NYA,AL,SS,2,,,1,6,0,0,,,,,
knottja01,1939,1,CHA,AL,P,25,,,4,23,2,2,,,,,
koyer01,1939,1,BRO,NL,OF,114,,,252,4,10,1,,,,,
krachjo01,1939,1,PHI,NL,C,2,,,1,0,0,0,0,,,,
krakajo01,1939,1,WS1,AL,P,39,,,6,26,3,2,,,,,
krameja01,1939,1,SLA,AL,P,40,,,7,34,2,2,,,,,
kreevmi01,1939,1,CHA,AL,3B,4,,,6,8,1,0,,,,,
kreevmi01,1939,1,CHA,AL,OF,139,,,419,18,11,4,,,,,
kressre01,1939,1,SLA,AL,SS,13,,,27,29,4,10,,,,,
kressre01,1939,2,DET,AL,2B,16,,,29,47,6,13,,,,,
kressre01,1939,2,DET,AL,3B,4,,,7,7,1,1,,,,,
kressre01,1939,2,DET,AL,SS,25,,,48,69,5,15,,,,,
kuheljo01,1939,1,CHA,AL,1B,136,,,1256,72,11,113,,,,,
laabsch01,1939,1,DET,AL,OF,5,,,13,1,1,0,,,,,
laabsch01,1939,2,SLA,AL,OF,79,,,199,7,6,0,,,,,
lakeed01,1939,1,SLN,NL,SS,2,,,3,3,1,1,,,,,
laniema01,1939,1,SLN,NL,P,7,,,1,6,0,0,,,,,
lannijo01,1939,1,BSN,NL,P,37,,,12,25,3,3,,,,,
laryly01,1939,1,CLE,AL,SS,2,,,0,0,1,0,,,,,
laryly01,1939,2,BRO,NL,3B,7,,,6,7,2,0,,,,,
laryly01,1939,2,BRO,NL,SS,12,,,19,17,2,5,,,,,
laryly01,1939,3,SLN,NL,3B,3,,,1,0,0,0,,,,,
laryly01,1939,3,SLN,NL,SS,30,,,51,71,5,9,,,,,
lavagco01,1939,1,BRO,NL,3B,149,,,163,278,24,28,,,,,
lawsoro01,1939,1,DET,AL,P,2,,,0,3,0,0,,,,,
lawsoro01,1939,2,SLA,AL,P,36,,,8,23,1,1,,,,,
lazzeto01,1939,1,BRO,NL,2B,11,,,28,36,6,9,,,,,
lazzeto01,1939,1,BRO,NL,3B,2,,,1,2,0,0,,,,,
lazzeto01,1939,2,NY1,NL,3B,13,,,11,21,4,1,,,,,
leebi02,1939,1,CHN,NL,P,37,,,15,80,5,3,,,,,
leeth01,1939,1,CHA,AL,P,33,,,6,45,2,0,,,,,
lefebbi01,1939,1,BOS,AL,P,5,,,1,2,0,0,,,,,
leibeha01,1939,1,CHN,NL,OF,98,,,249,5,6,0,,,,,
leiped01,1939,1,WS1,AL,2B,8,,,15,24,2,5,,,,,
leonadu02,1939,1,WS1,AL,P,34,,,10,56,2,3,,,,,
letchch01,1939,1,PHI,NL,2B,12,,,24,32,4,9,,,,,
lewisbu01,1939,1,WS1,AL,3B,134,,,122,326,32,31,,,,,
lillabi01,1939,1,PHA,AL,SS,7,,,12,25,1,3,,,,,
lillage01,1939,1,CHN,NL,P,20,,,2,11,0,0,,,,,
livenwe01,1939,1,CIN,NL,P,5,,,0,1,0,0,,,,,
loanebo01,1939,1,WS1,AL,OF,3,,,8,2,1,1,,,,,
lodigda01,1939,1,PHA,AL,2B,28,,,56,82,10,16,,,,,
lodigda01,1939,1,PHA,AL,3B,89,,,103,181,17,8,,,,,
lohrmbi01,1939,1,NY1,NL,P,38,,,3,38,3,5,,,,,
lombaer01,1939,1,CIN,NL,C,120,,,536,63,10,7,15,,,,
lopezal01,1939,1,BSN,NL,C,129,,,424,72,7,11,5,,,,
lucadjo01,1939,1,SLA,AL,2B,7,,,16,15,3,3,,,,,
