playerid,yearid,stint,teamid,lgid,wins,losses,games,gamesstarted,cg,sho,sv,ipouts,hits,er,hr,bb,so,baopp,era,ibb,wp,hbp,balks,bfp,gf,runs,sh,sf,gidp
savagbo01,1947,1,PHA,AL,8,10,44,8,2,1,2,438,135,61,8,55,56,0.24,3.76,,1,0,0,614,20,71,,,
scarbra01,1947,1,WS1,AL,6,13,33,18,8,2,0,483,165,61,5,67,63,0.26,3.41,,2,1,2,695,5,74,,,
schanch01,1947,1,PHI,NL,2,4,34,6,1,0,2,305,107,47,7,47,42,0.29,4.16,,2,3,0,422,15,59,,,
scheica01,1947,1,PHA,AL,4,6,21,12,6,2,0,348,121,65,11,55,26,0.27,5.04,,6,2,2,505,6,68,,,
schmifr01,1947,1,SLN,NL,0,0,2,0,0,0,0,12,5,1,1,1,2,0.33,2.25,,0,0,0,16,1,2,,,
schmifr01,1947,2,PHI,NL,5,8,29,5,0,0,0,230,76,40,4,43,24,0.28,4.7,,4,4,0,322,14,44,,,
schmifr01,1947,3,CHN,NL,0,0,1,1,0,0,0,9,4,3,0,5,0,0.33,9,,0,0,0,19,0,3,,,
schmijo01,1947,1,CHN,NL,13,18,38,28,10,3,4,621,209,74,8,80,97,0.26,3.22,,6,2,0,894,9,91,,,
schulmi01,1947,1,CIN,NL,0,0,1,0,0,0,0,6,4,1,0,2,0,0.44,4.5,,0,0,0,11,0,2,,,
sewelri01,1947,1,PIT,NL,6,4,24,12,4,1,0,363,121,48,11,36,36,0.26,3.57,,1,3,0,504,8,58,,,
sheasp01,1947,1,NYA,AL,14,5,27,23,13,3,1,536,127,61,10,89,89,0.2,3.07,,0,4,0,734,3,63,,,
shouncl01,1947,1,CIN,NL,0,0,10,0,0,0,0,43,16,8,2,5,7,0.32,5.02,,0,1,0,57,4,8,,,
shouncl01,1947,2,BSN,NL,5,3,26,3,1,1,1,221,73,36,6,21,23,0.25,4.4,,0,0,0,312,9,41,,,
simmocu01,1947,1,PHI,NL,1,0,1,1,1,0,0,27,5,1,0,6,9,0.16,1,,0,0,0,37,0,1,,,
singlel01,1947,1,PIT,NL,2,2,36,3,0,0,1,201,70,47,9,39,24,0.26,6.31,,5,2,0,309,14,49,,,
smithed04,1947,1,CHA,AL,1,3,15,5,0,0,0,100,40,27,1,24,12,0.29,7.29,,1,0,0,166,6,36,,,
smithed04,1947,2,BOS,AL,1,3,8,3,0,0,0,51,18,14,3,18,15,0.26,7.41,,1,0,0,86,3,14,,,
spahnwa01,1947,1,BSN,NL,21,10,40,35,22,7,3,869,245,75,15,84,123,0.22,2.33,,5,1,0,1174,4,87,,,
spragho01,1947,1,PHI,NL,0,0,4,0,0,0,0,16,3,4,0,3,3,0.15,6.75,,0,0,0,22,1,4,,,
stalege01,1947,1,SLN,NL,1,0,18,1,1,0,0,88,33,9,2,8,14,0.28,2.76,,0,1,0,126,8,11,,,
starrdi01,1947,1,NYA,AL,1,0,4,1,1,0,0,37,12,2,1,8,1,0.25,1.46,,0,0,0,57,2,4,,,
stephbr01,1947,1,CLE,AL,5,10,31,5,1,0,1,276,79,41,6,39,34,0.23,4.01,,4,2,0,392,8,46,,,
stobbch01,1947,1,BOS,AL,0,1,4,1,0,0,0,27,10,6,0,10,5,0.29,6,,1,0,0,45,0,6,,,
strinni01,1947,1,PIT,NL,1,6,32,7,1,0,0,267,111,52,9,37,22,0.31,5.26,,0,2,0,397,10,59,,,
swartbu01,1947,1,SLA,AL,0,0,5,0,0,0,0,16,9,4,1,7,1,0.36,6.75,,0,0,0,32,5,6,,,
tayloha03,1947,1,BRO,NL,10,5,33,20,10,2,1,486,130,56,10,83,58,0.22,3.11,,5,5,0,673,2,63,,,
thompju01,1947,1,NY1,NL,4,2,15,0,0,0,0,107,36,17,3,27,13,0.27,4.29,,1,1,0,164,6,20,,,
toeneha01,1947,1,WS1,AL,0,1,3,1,0,0,0,20,11,5,0,2,5,0.37,6.75,,0,0,0,32,1,5,,,
tostlo01,1947,1,PIT,NL,0,0,1,0,0,0,0,3,3,1,0,0,0,0.6,9,,0,0,0,6,0,1,,,
trinkke01,1947,1,NY1,NL,8,4,62,0,0,0,10,281,100,39,3,48,37,0.27,3.75,,2,1,0,416,38,47,,,
troutdi01,1947,1,DET,AL,10,11,32,26,9,2,2,559,186,72,6,65,74,0.26,3.48,,2,3,1,795,6,85,,,
truckvi01,1947,1,DET,AL,10,12,36,26,8,2,2,542,186,91,14,79,108,0.26,4.53,,5,2,0,800,5,105,,,
vancujo01,1947,1,BRO,NL,0,0,2,0,0,0,0,10,5,2,0,1,2,0.35,5.4,,0,0,0,16,1,2,,,
vandejo01,1947,1,CIN,NL,9,14,30,29,9,3,0,558,186,91,11,87,79,0.26,4.4,,3,3,0,816,0,104,,,
voisebi01,1947,1,NY1,NL,1,4,11,5,1,0,0,128,44,22,4,22,20,0.28,4.64,,4,1,0,181,1,26,,,
voisebi01,1947,2,BSN,NL,8,7,22,20,7,0,0,394,146,63,10,51,59,0.28,4.32,,1,1,0,576,0,66,,,
waltebu01,1947,1,CIN,NL,8,8,20,20,5,2,0,366,137,78,15,49,43,0.27,5.75,,0,3,1,550,0,83,,,
wehmehe01,1947,1,CIN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,,0,0,0,3,1,0,,,
wenslbu01,1947,1,NYA,AL,3,1,11,5,1,0,0,155,41,15,3,22,18,0.21,2.61,,0,0,0,213,3,17,,,
whiteer01,1947,1,BSN,NL,0,0,1,1,0,0,0,12,1,0,0,1,1,0.08,0,,0,0,0,13,0,0,,,
whiteha01,1947,1,DET,AL,4,5,35,5,0,0,2,254,91,34,5,47,33,0.27,3.61,,4,2,0,380,13,43,,,
widmaal01,1947,1,BOS,AL,0,0,2,0,0,0,0,4,1,2,1,2,1,0.2,13.5,,0,0,0,7,1,2,,,
wightbi01,1947,1,NYA,AL,1,0,1,1,1,0,0,27,8,1,0,2,3,0.24,1,,0,0,0,35,0,3,,,
wilkste01,1947,1,SLN,NL,4,0,37,0,0,0,5,151,57,28,10,11,28,0.27,5.01,,0,2,0,221,19,33,,,
willile04,1947,1,CLE,AL,0,2,22,2,0,0,1,132,58,17,3,24,10,0.32,3.48,,1,0,0,207,13,26,,,
wolffro01,1947,1,CLE,AL,0,0,7,2,0,0,0,48,15,7,1,10,5,0.25,3.94,,0,2,0,72,3,7,,,
wolffro01,1947,2,PIT,NL,1,4,13,6,1,0,0,90,49,29,4,18,7,0.36,8.7,,0,1,0,155,4,33,,,
wrighed01,1947,1,BSN,NL,3,3,23,6,1,0,0,194,80,46,9,35,14,0.3,6.4,,1,2,0,305,6,52,,,
wynnea01,1947,1,WS1,AL,17,15,33,31,22,2,0,741,251,100,13,90,73,0.26,3.64,,4,5,0,1058,2,114,,,
wyseha01,1947,1,CHN,NL,6,9,37,19,5,1,1,426,158,68,12,64,53,0.28,4.31,,1,3,0,633,6,84,,,
zoldasa01,1947,1,SLA,AL,9,10,35,19,6,1,1,513,162,66,7,76,36,0.25,3.47,,1,0,1,725,8,76,,,
zuberbi01,1947,1,BOS,AL,1,0,20,1,0,0,0,152,60,30,4,31,23,0.31,5.33,,4,0,0,230,8,32,,,
andrehu01,1948,1,NY1,NL,0,0,1,0,0,0,0,9,3,0,0,0,0,0.3,0,,0,0,0,10,0,1,,,
antonjo02,1948,1,BSN,NL,0,0,4,0,0,0,1,12,2,1,0,3,0,0.14,2.25,,0,0,0,17,4,1,,,
bantaja01,1948,1,BRO,NL,0,1,2,1,0,0,0,10,5,3,0,5,1,0.38,8.1,,0,0,0,19,1,6,,,
barnere02,1948,1,BRO,NL,15,13,44,34,12,4,0,740,193,85,17,122,138,0.21,3.1,,4,6,1,1028,6,101,,,
barrere01,1948,1,BSN,NL,7,8,34,13,3,0,0,385,132,52,9,26,40,0.26,3.65,,0,0,0,527,8,56,,,
beardge01,1948,1,CLE,AL,20,7,37,29,15,6,1,689,187,62,9,106,80,0.22,2.43,,5,3,0,935,4,72,,,
beazljo01,1948,1,BSN,NL,0,1,3,2,0,0,0,48,19,8,2,7,4,0.28,4.5,,1,0,0,75,1,13,,,
beerscl01,1948,1,SLN,NL,0,0,1,0,0,0,0,2,3,1,0,1,0,0.5,13.5,,1,0,0,7,0,4,,,
beggsjo01,1948,1,NY1,NL,0,0,1,0,0,0,0,1,2,0,0,0,0,0.66,0,,0,0,0,3,0,0,,,
behrmha01,1948,1,BRO,NL,5,4,34,4,2,1,7,273,95,41,7,42,42,0.26,4.05,,3,3,0,403,14,51,,,
bentoal01,1948,1,DET,AL,2,2,30,0,0,0,3,133,45,28,4,36,18,0.27,5.68,,1,1,0,210,10,34,,,
bickfve01,1948,1,BSN,NL,11,5,33,22,10,1,1,438,125,53,9,63,60,0.22,3.27,,0,3,0,625,5,59,,,
bicknch01,1948,1,PHI,NL,0,1,17,1,0,0,0,77,29,17,5,17,5,0.28,5.96,,4,0,0,120,9,20,,,
biscafr01,1948,1,SLA,AL,6,7,47,4,1,0,2,296,129,67,3,71,45,0.32,6.11,,6,9,0,494,22,78,,,
blackdo01,1948,1,CLE,AL,2,2,18,10,1,0,0,156,57,31,5,40,16,0.28,5.37,,0,1,0,249,3,33,,,
blackew01,1948,1,CIN,NL,7,9,22,20,4,1,1,416,134,70,12,52,114,0.25,4.54,,1,4,0,599,2,73,,,
blackji01,1948,1,CIN,NL,0,2,16,0,0,0,0,97,38,15,1,14,10,0.3,4.18,,0,0,0,144,5,18,,,
bonhati01,1948,1,PIT,NL,6,10,22,20,7,0,0,407,145,65,18,23,42,0.27,4.31,,0,3,0,556,0,71,,,
borowha01,1948,1,CHN,NL,5,10,39,17,2,1,1,381,156,69,9,49,50,0.3,4.89,,3,0,0,564,12,80,,,
bradlfr01,1948,1,CHA,AL,0,0,8,0,0,0,0,47,11,8,2,4,2,0.19,4.6,,0,1,0,66,4,12,,,
brancra01,1948,1,BRO,NL,14,9,36,28,11,1,1,647,189,84,24,80,122,0.23,3.51,,9,4,0,905,4,93,,,
brazlal01,1948,1,SLN,NL,10,6,42,23,6,2,1,469,171,66,8,50,55,0.28,3.8,,2,0,1,673,9,77,,,
brechha01,1948,1,SLN,NL,20,7,33,30,21,7,1,700,193,58,6,49,149,0.22,2.24,,2,2,1,931,1,62,,,
brisslo01,1948,1,PHA,AL,14,10,39,25,11,0,5,582,202,89,6,95,127,0.26,4.13,,7,2,0,862,13,100,,,
burkhke01,1948,1,SLN,NL,0,0,20,0,0,0,1,112,50,23,4,14,16,0.33,5.54,,0,2,0,171,7,24,,,
burkhke01,1948,2,CIN,NL,0,3,16,0,0,0,0,125,42,32,3,16,14,0.25,6.91,,0,1,1,182,8,34,,,
byrneto01,1948,1,NYA,AL,8,5,31,11,5,1,2,401,79,49,8,101,93,0.17,3.3,,3,9,0,579,11,55,,,
caldwea01,1948,1,CHA,AL,1,5,25,1,0,0,3,117,53,23,3,22,10,0.33,5.31,,0,2,0,185,16,25,,,
caldwea01,1948,2,BOS,AL,1,1,8,0,0,0,0,27,11,13,2,11,5,0.33,13,,0,1,0,46,3,14,,,
candimi01,1948,1,WS1,AL,2,3,35,4,1,0,3,283,96,54,1,63,23,0.26,5.15,,0,1,0,430,14,56,,,
carlsdo01,1948,1,CHN,NL,0,0,1,0,0,0,0,3,5,4,0,2,1,0.62,36,,0,0,0,10,0,4,,,
caseyhu01,1948,1,BRO,NL,3,0,22,0,0,0,4,108,59,32,6,17,7,0.39,8,,1,2,0,172,11,36,,,
chambcl01,1948,1,CHN,NL,2,9,29,12,3,1,0,311,100,51,4,48,51,0.25,4.43,,0,3,0,452,10,57,,,
chesnbo01,1948,1,PIT,NL,14,6,25,23,15,0,0,583,180,77,13,90,69,0.24,3.57,,6,4,2,829,0,92,,,
chipmbo01,1948,1,CHN,NL,2,1,34,3,0,0,4,181,73,24,5,24,16,0.29,3.58,,1,0,0,279,13,34,,,
chrisru01,1948,1,CLE,AL,3,2,45,0,0,0,17,177,55,19,3,27,14,0.24,2.9,,1,0,0,255,28,21,,,
colemjo04,1948,1,PHA,AL,14,13,33,29,13,3,0,647,224,98,11,90,86,0.26,4.09,,6,1,1,944,2,105,,,
coopeca01,1948,1,WS1,AL,0,0,1,0,0,0,0,3,5,5,1,1,0,0.62,45,,1,0,0,9,0,5,,,
cresswa01,1948,1,CIN,NL,0,1,30,2,1,0,0,180,60,30,2,42,33,0.27,4.5,,0,1,0,266,13,32,,,
dealco01,1948,1,BOS,AL,1,0,4,0,0,0,0,12,3,0,0,3,2,0.2,0,,3,0,0,18,4,0,,,
dicksmu01,1948,1,SLN,NL,12,16,42,29,11,1,1,757,257,116,39,85,113,0.26,4.14,,1,0,0,1064,8,121,,,
dietrbi01,1948,1,PHA,AL,1,2,4,2,0,0,0,46,21,10,0,9,5,0.35,5.87,,1,0,0,70,2,10,,,
doberje01,1948,1,CHN,NL,7,2,54,0,0,0,1,257,67,30,8,40,48,0.21,3.15,,0,1,0,365,27,33,,,
dobsojo01,1948,1,BOS,AL,16,10,38,32,16,5,2,736,237,97,14,92,116,0.25,3.56,,6,1,1,1044,5,115,,,
donnebl01,1948,1,PHI,NL,5,7,26,19,8,1,2,395,125,54,13,49,46,0.26,3.69,,1,0,0,536,6,65,,,
dorisha01,1948,1,BOS,AL,0,1,9,0,0,0,0,43,18,9,1,6,5,0.28,5.65,,2,0,0,71,1,13,,,
dreiscl01,1948,1,SLA,AL,0,2,13,0,0,0,1,67,28,14,6,8,6,0.31,5.64,,0,0,0,97,9,15,,,
dreiscl01,1948,2,NY1,NL,0,0,4,0,0,0,1,38,17,8,3,5,2,0.32,5.68,,0,0,0,58,2,8,,,
drewska01,1948,1,NYA,AL,2,3,19,2,0,0,1,114,35,16,3,31,11,0.24,3.79,,1,0,1,176,8,17,,,
drewska01,1948,2,SLA,AL,3,2,20,2,0,0,2,114,43,34,3,38,11,0.28,8.05,,3,0,0,189,6,35,,,
dubiemo01,1948,1,PHI,NL,8,10,37,17,6,2,4,451,139,65,13,58,42,0.24,3.89,,1,1,0,628,10,84,,,
dusaker01,1948,1,SLN,NL,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,,1,0,0,4,1,0,,,
elliogl01,1948,1,BSN,NL,1,0,1,1,0,0,0,9,5,1,0,1,2,0.35,3,,0,0,0,15,0,1,,,
embrere01,1948,1,NYA,AL,5,3,20,8,4,0,0,230,77,32,6,30,25,0.26,3.76,,1,1,0,329,6,37,,,
erauted01,1948,1,CIN,NL,0,0,2,0,0,0,0,9,3,2,0,1,0,0.25,6,,0,0,0,13,2,2,,,
erickpa01,1948,1,CHN,NL,0,0,3,0,0,0,0,17,7,4,0,6,4,0.29,6.35,,0,0,0,31,0,5,,,
erickpa01,1948,2,PHI,NL,2,0,4,2,0,0,0,52,19,10,2,17,5,0.29,5.19,,1,0,0,83,0,10,,,
erickpa01,1948,3,NY1,NL,0,0,2,0,0,0,0,3,0,0,0,2,1,0,0,,0,0,0,5,1,0,,,
erskica01,1948,1,BRO,NL,6,3,17,9,3,0,0,192,51,23,5,35,29,0.23,3.23,,0,1,0,263,4,28,,,
fannicl01,1948,1,SLA,AL,10,14,34,29,10,3,1,641,198,99,14,104,102,0.24,4.17,,3,1,0,921,3,106,,,
fellebo01,1948,1,CLE,AL,19,15,44,38,18,2,3,841,255,111,20,116,164,0.24,3.56,,2,2,0,1186,3,123,,,
ferrida01,1948,1,BOS,AL,7,3,31,9,1,0,3,346,127,67,7,61,30,0.28,5.23,,0,7,0,518,13,71,,,
ferrito01,1948,1,WS1,AL,2,5,37,0,0,0,10,221,75,34,3,38,34,0.26,4.15,,1,0,0,330,26,37,,,
fowledi01,1948,1,PHA,AL,15,8,29,26,16,2,2,614,221,86,15,76,50,0.28,3.78,,0,4,1,879,2,93,,,
foxho01,1948,1,CIN,NL,6,9,34,24,5,0,1,513,185,86,11,62,63,0.28,4.53,,4,1,0,737,3,100,,,
galehde01,1948,1,BOS,AL,8,8,27,15,6,1,3,412,152,61,10,46,38,0.28,4,,0,2,0,595,7,68,,,
garcimi01,1948,1,CLE,AL,0,0,1,0,0,0,0,6,3,0,0,0,1,0.33,0,,0,0,0,9,0,0,,,
garcira01,1948,1,WS1,AL,0,0,4,0,0,0,0,11,11,7,0,4,2,0.52,17.18,,0,1,0,26,2,7,,,
garvene01,1948,1,SLA,AL,7,11,38,24,7,0,5,594,200,75,14,95,75,0.26,3.41,,5,1,0,848,7,92,,,
gentrru01,1948,1,DET,AL,0,0,4,0,0,0,0,20,5,2,0,5,1,0.2,2.7,,0,1,0,30,2,2,,,
gerheal01,1948,1,SLA,AL,0,3,14,2,0,0,0,70,32,19,0,10,10,0.31,7.33,,0,1,0,115,5,23,,,
getteal01,1948,1,CLE,AL,0,1,5,2,0,0,0,23,15,15,2,10,4,0.38,17.61,,0,1,0,50,1,15,,,
getteal01,1948,2,CHA,AL,8,10,22,19,7,0,1,444,154,66,7,60,49,0.26,4.01,,2,4,3,646,2,76,,,
gillebo01,1948,1,CHA,AL,0,4,25,6,1,0,0,216,81,41,3,33,19,0.28,5.13,,3,1,0,319,8,45,,,
goodwji01,1948,1,CHA,AL,0,0,8,1,0,0,1,31,9,10,0,12,3,0.23,8.71,,0,1,0,53,2,11,,,
grasmlo01,1948,1,PHI,NL,0,0,2,0,0,0,0,15,3,4,1,8,2,0.17,7.2,,0,0,0,25,1,4,,,
grayte01,1948,1,DET,AL,6,2,26,11,3,1,0,256,73,40,2,72,60,0.23,4.22,,4,3,0,392,6,43,,,
greggha01,1948,1,PIT,NL,2,4,22,8,1,0,1,223,72,38,3,34,25,0.25,4.6,,0,3,0,322,9,40,,,
gromest01,1948,1,CLE,AL,9,3,38,9,4,1,2,390,109,41,10,51,50,0.22,2.84,,3,6,0,546,10,52,,,
grother02,1948,1,CLE,AL,0,0,1,0,0,0,0,3,1,1,0,2,0,0.25,9,,0,0,0,6,1,1,,,
groveor01,1948,1,CHA,AL,2,10,32,11,1,0,1,263,110,60,6,42,18,0.31,6.16,,4,3,0,404,13,64,,,
gumbeha01,1948,1,CIN,NL,10,8,61,0,0,0,17,319,123,41,5,34,25,0.29,3.47,,2,0,0,464,46,50,,,
gumpera01,1948,1,NYA,AL,1,0,15,0,0,0,0,75,27,8,0,6,12,0.26,2.88,,1,1,0,109,8,10,,,
gumpera01,1948,2,CHA,AL,2,6,16,11,6,1,0,292,103,41,6,13,31,0.27,3.79,,1,2,0,401,5,43,,,
hackewa02,1948,1,CHN,NL,0,1,3,1,0,0,0,9,7,7,0,3,0,0.43,21,,0,0,0,19,1,7,,,
haefnmi01,1948,1,WS1,AL,5,13,28,20,4,0,0,443,151,66,7,61,45,0.26,4.02,,4,6,0,648,5,86,,,
halleja01,1948,1,NY1,NL,0,0,2,0,0,0,0,12,3,2,0,4,3,0.21,4.5,,0,0,0,18,1,3,,,
halljo01,1948,1,BRO,NL,0,0,3,0,0,0,0,13,4,3,1,2,2,0.26,6.23,,0,0,0,19,1,3,,,
hamnera01,1948,1,CHN,NL,5,9,27,17,5,0,0,334,110,58,12,69,53,0.25,4.69,,2,5,1,506,4,63,,,
hansean01,1948,1,NY1,NL,5,3,36,9,3,0,1,300,96,33,4,36,27,0.25,2.97,,1,0,0,419,11,40,,,
harribu02,1948,1,PHA,AL,5,2,45,0,0,0,5,281,89,43,2,35,32,0.24,4.13,,1,1,1,398,19,51,,,
harriea01,1948,1,CHA,AL,1,3,11,1,0,0,0,69,23,15,4,13,14,0.26,5.87,,1,3,0,106,5,17,,,
harriea01,1948,2,WS1,AL,3,3,23,4,0,0,0,182,70,31,1,37,21,0.29,4.6,,0,3,0,282,10,35,,,
harrimi01,1948,1,BOS,AL,7,10,20,17,6,1,0,341,120,67,10,59,42,0.27,5.3,,2,1,1,505,1,73,,,
hartucl01,1948,1,NY1,NL,8,8,36,19,6,2,1,460,146,81,15,72,42,0.25,4.75,,2,5,0,655,7,89,,,
hattejo01,1948,1,BRO,NL,13,10,42,30,11,1,0,626,228,83,9,94,73,0.28,3.58,,4,3,0,916,8,93,,,
haugsph01,1948,1,BRO,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.33,0,,0,0,0,4,1,0,,,
haynejo01,1948,1,CHA,AL,9,10,27,22,6,0,0,449,167,66,13,52,40,0.28,3.97,,3,2,0,653,2,79,,,
hearnji01,1948,1,SLN,NL,8,6,34,13,3,0,1,269,92,42,9,35,27,0.27,4.22,,2,2,0,384,17,44,,,
heintke01,1948,1,PHI,NL,6,11,27,16,5,2,2,390,117,62,10,45,57,0.24,4.29,,5,1,0,536,3,66,,,
hetkijo01,1948,1,CIN,NL,0,1,3,0,0,0,0,20,8,7,0,3,3,0.28,9.45,,1,0,0,33,0,7,,,
heussed01,1948,1,PHI,NL,3,2,33,0,0,0,3,222,89,41,9,28,22,0.29,4.99,,1,0,0,330,21,46,,,
higbeki01,1948,1,PIT,NL,8,7,56,8,3,0,10,474,140,59,11,83,86,0.24,3.36,,4,3,1,681,31,75,,,
hillefr01,1948,1,NYA,AL,5,2,22,5,1,0,0,187,59,28,8,30,25,0.24,4.04,,0,1,0,276,5,29,,,
hoguebo01,1948,1,BSN,NL,8,2,40,1,0,0,2,259,88,31,4,19,43,0.26,3.23,,0,2,0,359,15,34,,,
holbowa01,1948,1,PHA,AL,1,2,5,1,1,0,0,52,32,11,1,7,3,0.42,5.71,,0,0,0,88,1,12,,,
holcoke01,1948,1,CIN,NL,0,0,2,0,0,0,0,7,3,2,0,0,2,0.3,7.71,,0,0,0,10,1,2,,,
houttar01,1948,1,DET,AL,2,16,43,20,4,0,10,493,186,85,11,52,74,0.28,4.66,,3,2,0,716,15,101,,,
hudsosi01,1948,1,WS1,AL,4,16,39,29,4,0,1,546,217,119,11,107,53,0.29,5.88,,1,6,0,856,5,128,,,
hugheto04,1948,1,CIN,NL,0,4,12,4,0,0,0,81,43,27,3,24,7,0.36,9,,2,0,0,147,3,28,,,
hughste01,1948,1,BOS,AL,3,1,15,0,0,0,0,58,21,11,0,7,6,0.27,5.12,,0,0,0,84,11,14,,,
hutchfr01,1948,1,DET,AL,13,11,33,28,15,0,0,663,223,106,32,48,92,0.25,4.32,,2,1,0,925,3,119,,,
jacobto01,1948,1,CHN,NL,0,0,1,0,0,0,0,6,3,1,1,0,2,0.33,4.5,,0,0,0,9,1,1,,,
jansela01,1948,1,NY1,NL,18,12,42,36,15,4,2,831,283,111,25,54,126,0.26,3.61,,0,3,0,1137,4,125,,,
johnsea01,1948,1,BOS,AL,10,4,35,3,1,0,5,274,98,46,7,42,45,0.27,4.53,,2,0,1,402,21,49,,,
johnske01,1948,1,SLN,NL,2,4,13,4,0,0,0,136,43,24,1,30,20,0.26,4.76,,2,1,0,198,2,27,,,
jonessh01,1948,1,NY1,NL,16,8,55,21,8,1,5,604,204,75,16,90,82,0.26,3.35,,10,6,0,879,17,89,,,
juddos01,1948,1,PHI,NL,0,2,4,1,0,0,0,43,19,11,1,11,7,0.31,6.91,,0,0,0,73,1,14,,,
judsoho01,1948,1,CHA,AL,4,5,40,5,1,0,8,322,102,57,7,56,38,0.25,4.78,,2,3,1,465,18,60,,,
kellnal01,1948,1,PHA,AL,0,0,13,1,0,0,0,69,21,20,0,16,14,0.23,7.83,,3,2,0,107,5,20,,,
kennebi02,1948,1,CLE,AL,1,0,6,3,0,0,0,34,16,14,0,13,12,0.33,11.12,,0,0,0,62,0,14,,,
kennebi02,1948,2,SLA,AL,7,8,26,20,3,0,0,396,132,69,10,104,77,0.25,4.7,,5,5,0,624,5,82,,,
kennemo01,1948,1,NY1,NL,3,9,25,16,7,1,0,343,118,51,10,57,63,0.26,4.01,,3,3,0,510,3,64,,,
kindeel01,1948,1,BOS,AL,10,7,28,22,10,1,0,534,183,74,10,63,53,0.26,3.74,,2,2,0,762,3,84,,,
kingcl01,1948,1,BRO,NL,0,1,9,0,0,0,0,37,14,11,3,6,5,0.28,8.03,,0,1,0,56,3,11,,,
kliemed01,1948,1,CLE,AL,3,2,44,0,0,0,4,239,62,23,3,46,18,0.22,2.6,,1,2,0,330,18,26,,,
koechdi01,1948,1,PHI,NL,0,1,3,0,0,0,0,18,4,2,0,3,2,0.23,3,,0,0,0,21,3,2,,,
konikal01,1948,1,NY1,NL,2,3,22,1,0,0,1,100,46,28,7,17,9,0.34,7.56,,0,0,0,154,6,34,,,
konstji01,1948,1,PHI,NL,1,0,6,0,0,0,2,29,7,1,0,2,7,0.23,0.93,,0,0,0,33,5,1,,,
kosloda01,1948,1,NY1,NL,8,10,35,18,5,3,3,447,168,64,7,62,58,0.29,3.87,,1,1,0,655,6,69,,,
krameja01,1948,1,BOS,AL,18,5,29,29,14,2,0,615,233,99,12,64,72,0.28,4.35,,3,0,0,891,0,104,,,
kretllo01,1948,1,DET,AL,2,1,5,2,1,0,0,70,21,12,1,11,9,0.23,4.63,,0,0,0,101,2,14,,,
kushem01,1948,1,CHN,NL,1,4,34,1,0,0,3,216,70,35,5,37,31,0.25,4.38,,3,2,0,326,17,39,,,
ladedo01,1948,1,CHN,NL,5,6,19,12,6,0,0,262,99,39,4,31,29,0.28,4.02,,2,1,0,386,2,44,,,
lakemal01,1948,1,PHI,NL,0,0,1,0,0,0,0,2,1,1,1,0,0,0.33,13.5,,0,0,0,3,1,1,,,
leeth01,1948,1,NY1,NL,1,3,11,4,1,0,0,98,41,16,3,12,17,0.3,4.41,,0,1,0,150,0,20,,,
lemonbo01,1948,1,CLE,AL,20,14,43,37,20,10,2,881,231,92,12,129,147,0.21,2.82,,3,3,0,1214,2,104,,,
leonadu02,1948,1,PHI,NL,12,17,34,30,16,1,0,677,226,63,9,54,92,0.26,2.51,,4,4,0,920,2,85,,,
lindely01,1948,1,CLE,AL,0,0,3,0,0,0,0,30,9,6,1,4,0,0.24,5.4,,0,0,0,41,1,6,,,
livelbu01,1948,1,CIN,NL,0,0,10,0,0,0,0,68,13,6,0,11,12,0.16,2.38,,0,1,0,92,5,7,,,
lombalo01,1948,1,NY1,NL,0,0,2,0,0,0,0,16,5,4,1,5,0,0.25,6.75,,1,1,0,27,0,4,,,
lombavi01,1948,1,PIT,NL,10,9,38,17,9,0,4,489,156,67,9,67,54,0.25,3.7,,1,2,1,689,15,72,,,
lopated01,1948,1,NYA,AL,17,11,33,31,13,3,0,680,246,92,16,66,83,0.28,3.65,,3,2,2,958,1,106,,,
lyonsal01,1948,1,BSN,NL,1,0,7,0,0,0,0,38,17,11,1,8,5,0.3,7.82,,0,0,0,64,1,11,,,
mainwo01,1948,1,PIT,NL,1,1,17,0,0,0,0,81,35,25,4,19,12,0.32,8.33,,0,0,1,130,6,27,,,
marchph01,1948,1,PHA,AL,9,15,33,30,12,1,0,679,214,114,19,131,66,0.25,4.53,,7,4,0,1007,3,133,,,
marshcu01,1948,1,NYA,AL,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,,0,0,0,6,1,0,,,
martira01,1948,1,BSN,NL,0,0,2,0,0,0,0,7,0,0,0,1,0,0,0,,0,0,0,8,2,0,,,
mastewa02,1948,1,WS1,AL,8,15,33,27,9,2,2,564,171,80,12,122,72,0.24,3.83,,3,4,0,829,4,88,,,
mccahbi01,1948,1,PHA,AL,4,7,17,15,5,0,0,260,98,55,8,65,20,0.28,5.71,,3,0,0,417,2,58,,,
mccaldu01,1948,1,CHN,NL,4,13,30,20,5,0,0,454,158,81,14,85,89,0.26,4.82,,4,1,0,684,2,93,,,
mccalwi01,1948,1,BOS,AL,0,1,1,1,0,0,0,4,6,3,1,1,0,0.6,20.25,,0,0,0,11,0,3,,,
mcdermi03,1948,1,BOS,AL,0,0,7,0,0,0,0,70,16,16,2,35,17,0.2,6.17,,3,1,1,114,5,18,,,
