playerid,yearid,stint,teamid,lgid,games,ab,runs,hits,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
creedco01,1943,1,BSN,NL,5,4,0,1,0,0,0,1,0,,1,0,,0,0,,0
criscto01,1943,1,SLA,AL,29,52,4,8,0,0,0,1,0,0,8,7,,0,0,,0
cronijo01,1943,1,BOS,AL,59,77,8,24,4,0,5,29,0,0,11,4,,0,0,,3
crosefr01,1943,1,NYA,AL,95,348,36,81,8,1,2,20,4,4,36,47,,7,4,,7
cuccito01,1943,1,BSN,NL,13,19,0,0,0,0,0,2,0,,3,1,,0,0,,0
cuccito01,1943,2,CHA,AL,34,103,5,28,5,0,2,11,3,1,13,13,,0,2,,2
cuccuco01,1943,1,PIT,NL,1,0,1,0,0,0,0,0,0,,2,0,,0,0,,0
culbele01,1943,1,BOS,AL,80,312,36,85,16,6,3,34,13,0,30,35,,0,4,,5
culledi01,1943,1,CHA,AL,53,148,9,32,5,1,0,11,4,5,16,11,,1,2,,4
cullero01,1943,1,CLE,AL,138,488,66,141,24,4,8,56,3,4,96,58,,1,13,,8
culpbe01,1943,1,PHI,NL,10,24,4,5,1,0,0,2,0,,3,3,,0,1,,1
curtive01,1943,1,WS1,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curtrgu01,1943,1,CHA,AL,138,488,67,142,20,7,3,48,13,12,69,60,,3,12,,11
dagenjo01,1943,1,BSN,NL,2,3,0,0,0,0,0,0,0,,1,2,,0,1,,0
dahlgba01,1943,1,PHI,NL,136,508,55,146,19,2,5,56,2,,50,39,,2,5,,22
dalledo01,1943,1,CHN,NL,87,176,13,39,8,3,1,31,1,,40,14,,1,1,,2
daviscu01,1943,1,BRO,NL,31,55,5,9,0,0,0,3,0,,5,14,,0,4,,2
deanch01,1943,1,CLE,AL,41,46,2,9,0,0,0,5,0,0,6,2,,0,1,,3
deanpa01,1943,1,SLA,AL,3,3,0,0,0,0,0,0,0,0,0,0,,0,0,,0
delsaga01,1943,1,PHI,NL,4,11,0,1,0,0,0,0,0,,1,0,,0,0,,0
demarfr02,1943,1,SLN,NL,39,86,5,25,2,0,0,9,1,,8,4,,0,3,,6
denniot01,1943,1,CLE,AL,37,129,8,31,6,0,0,13,3,1,5,1,,0,3,,5
dephito01,1943,1,CIN,NL,35,20,0,2,1,0,0,2,0,,1,5,,0,1,,0
derripa01,1943,1,CHN,NL,32,58,4,13,3,0,0,2,0,,0,6,,0,4,,1
desauge01,1943,1,CLE,AL,68,185,14,38,6,1,0,19,2,0,11,16,,0,3,,3
dickebi01,1943,1,NYA,AL,85,242,29,85,18,2,4,33,2,1,41,12,,0,1,,5
dicksmu01,1943,1,SLN,NL,31,34,1,9,2,0,0,6,0,,0,1,,0,3,,0
diehlge01,1943,1,BSN,NL,1,1,0,0,0,0,0,0,0,,0,1,,0,0,,0
dietrbi01,1943,1,CHA,AL,26,56,7,8,1,0,1,6,0,0,5,22,,1,6,,0
dietzdu01,1943,1,PIT,NL,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dietzdu01,1943,2,PHI,NL,21,6,1,1,0,0,0,0,0,,1,2,,0,0,,0
dimagvi01,1943,1,PIT,NL,157,580,64,144,41,2,15,88,11,,70,126,,0,1,,8
dobsojo01,1943,1,BOS,AL,25,52,3,5,0,0,0,0,0,0,2,21,,2,3,,0
doerrbo01,1943,1,BOS,AL,155,604,78,163,32,3,16,75,8,8,62,59,,1,9,,11
doljafr01,1943,1,CLE,AL,3,7,0,0,0,0,0,0,0,0,1,2,,0,0,,0
donahde01,1943,1,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donalat01,1943,1,NYA,AL,22,47,3,6,1,0,0,5,0,0,0,7,,0,4,,1
donovbi02,1943,1,BSN,NL,7,3,0,1,0,0,0,0,0,,0,2,,0,0,,0
doyleda01,1943,1,BOS,AL,13,43,2,9,1,0,0,6,0,1,7,9,,0,0,,2
durocle01,1943,1,BRO,NL,6,18,1,4,0,0,0,1,0,,1,2,,0,0,,1
earlyja01,1943,1,WS1,AL,126,423,37,109,23,3,5,60,5,3,53,43,,4,4,,6
easthu01,1943,1,NY1,NL,17,13,2,1,0,0,0,1,0,,1,4,,0,0,,0
edwarha01,1943,1,CLE,AL,92,297,38,82,18,6,3,28,4,8,30,34,,0,2,,5
elkope01,1943,1,CHN,NL,9,30,1,4,0,0,0,0,0,,4,5,,0,0,,2
elliobo01,1943,1,PIT,NL,156,581,82,183,30,12,7,101,4,,56,24,,1,5,,16
eppsha01,1943,1,SLA,AL,8,35,2,10,4,0,0,1,1,1,3,4,,0,0,,2
erickpa01,1943,1,CHN,NL,15,15,0,3,0,0,0,3,0,,1,6,,0,0,,0
estalbo01,1943,1,PHA,AL,117,367,43,95,14,4,11,63,1,3,52,44,,1,4,,16
etchibu01,1943,1,BSN,NL,10,19,2,6,3,0,0,2,0,,2,2,,0,0,,0
ettenni01,1943,1,NYA,AL,154,583,78,158,35,5,14,107,3,7,76,31,,0,6,,13
eyricge01,1943,1,PHI,NL,9,2,0,0,0,0,0,0,0,,0,1,,0,0,,0
faganev01,1943,1,PHA,AL,18,7,0,0,0,0,0,0,0,0,3,4,,0,0,,1
falloge01,1943,1,SLN,NL,36,78,6,18,1,0,0,5,0,,2,9,,1,6,,3
farreke01,1943,1,BSN,NL,85,280,11,75,14,1,0,21,1,,16,15,,0,7,,10
feldmha01,1943,1,NY1,NL,44,30,5,4,0,0,0,1,0,,3,3,,0,0,,0
ferreri01,1943,1,SLA,AL,74,209,12,50,7,0,0,20,0,0,34,14,,1,2,,3
finlebo01,1943,1,PHI,NL,28,81,9,21,2,0,1,7,0,,4,10,,0,0,,3
fischru01,1943,1,NY1,NL,22,43,6,11,2,1,1,6,0,,2,9,,0,1,,1
fitzsfr01,1943,1,BRO,NL,9,14,0,1,0,0,0,0,0,,1,4,,0,1,,0
flemibi01,1943,1,CHN,NL,11,8,0,0,0,0,0,0,0,,0,2,,0,0,,1
fletcel01,1943,1,PIT,NL,154,544,91,154,24,5,9,70,1,,95,49,,6,2,,12
flickle01,1943,1,PHA,AL,1,5,2,3,0,0,0,0,0,0,0,0,,0,0,,0
floreje01,1943,1,PHA,AL,31,80,5,14,1,2,0,5,0,0,3,8,,0,5,,5
foxpe01,1943,1,BOS,AL,127,489,54,141,24,4,2,44,22,8,34,40,,2,18,,11
freylo01,1943,1,CIN,NL,144,586,78,154,20,8,2,43,7,,76,56,,0,5,,2
fuchsch01,1943,1,PHI,NL,17,22,1,2,0,0,0,0,1,,0,5,,0,3,,1
fuchsch01,1943,2,SLA,AL,13,7,0,0,0,0,0,1,0,0,0,4,,0,0,,0
galanau01,1943,1,BRO,NL,139,495,83,142,26,3,9,67,6,,103,39,,2,4,,3
galehde01,1943,1,SLA,AL,31,72,5,9,1,0,0,2,0,0,3,20,,0,8,,0
garmsde01,1943,1,SLN,NL,90,249,26,64,10,2,0,22,1,,13,8,,2,4,,4
garrifo01,1943,1,BOS,AL,36,129,13,36,5,1,1,11,0,1,5,14,,0,2,,3
gearyhu01,1943,1,PIT,NL,46,166,17,25,4,0,1,13,3,,18,6,,0,1,,1
geejo01,1943,1,PIT,NL,15,26,2,3,0,1,0,4,0,,2,6,,0,2,,0
gentisa01,1943,1,BSN,NL,8,4,1,1,1,0,0,0,0,,1,0,,0,0,,0
gentrru01,1943,1,DET,AL,4,10,0,0,0,0,0,0,0,0,1,5,,0,0,,0
geragbe01,1943,1,BSN,NL,8,1,2,0,0,0,0,0,0,,0,0,,0,0,,0
gerheal01,1943,1,PHI,NL,38,71,3,8,1,1,0,9,0,,3,19,,1,1,,1
gilbech01,1943,1,CHN,NL,8,20,1,3,0,0,0,0,1,,3,3,,0,0,,0
gilleca01,1943,1,BRO,NL,8,17,1,3,0,0,0,2,0,,2,3,,0,0,,0
giulito01,1943,1,WS1,AL,49,133,5,30,4,1,0,20,0,1,12,14,,0,3,,2
glossal01,1943,1,BRO,NL,87,217,28,37,9,0,3,21,0,,28,27,,1,4,,1
goldslo01,1943,1,CIN,NL,5,5,1,1,0,0,0,0,0,,2,1,,0,0,,1
gomezle01,1943,1,WS1,AL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0
goodmiv01,1943,1,CHN,NL,80,225,31,72,10,5,3,45,4,,24,20,,2,1,,4
gordojo01,1943,1,NYA,AL,152,543,82,135,28,5,17,69,4,7,98,75,,2,7,,18
gordosi01,1943,1,NY1,NL,131,474,50,119,9,11,9,63,2,,43,32,,1,10,,26
gorniha01,1943,1,PIT,NL,42,40,3,7,2,0,0,2,0,,0,16,,0,2,,1
gorsijo01,1943,1,DET,AL,36,23,2,4,0,1,0,0,0,0,1,6,,0,2,,0
grantji02,1943,1,CHA,AL,58,197,23,51,9,2,4,22,4,3,18,34,,0,2,,9
grantji02,1943,2,CLE,AL,15,22,3,3,2,0,0,1,0,0,4,7,,0,0,,0
greggha01,1943,1,BRO,NL,5,2,0,0,0,0,0,0,0,,1,1,,1,1,,0
grimeos01,1943,1,NYA,AL,9,20,4,3,0,0,0,1,0,0,3,7,,0,0,,0
gromest01,1943,1,CLE,AL,3,2,2,2,0,0,0,1,0,0,0,0,,0,0,,0
groveor01,1943,1,CHA,AL,32,66,9,12,0,0,0,7,0,0,11,22,,1,7,,0
gumbeha01,1943,1,SLN,NL,21,45,1,7,0,0,0,1,0,,1,11,,0,6,,1
gustifr01,1943,1,PIT,NL,112,414,40,120,21,3,0,43,12,,32,36,,0,8,,8
guttedo01,1943,1,SLA,AL,132,538,77,147,35,6,1,36,10,9,50,46,,0,4,,7
haasbe01,1943,1,CIN,NL,101,332,39,87,17,6,4,44,6,,22,26,,0,2,,8
hackst01,1943,1,CHN,NL,144,533,78,154,24,4,3,35,5,,82,27,,0,15,,3
haefnmi01,1943,1,WS1,AL,36,45,4,6,1,1,0,4,0,0,5,9,,0,7,,2
halleja01,1943,1,PIT,NL,9,14,1,4,2,0,0,0,0,,2,4,,0,0,,0
hallir01,1943,1,PHA,AL,151,544,37,139,15,4,0,54,10,7,22,42,,6,10,,11
hamrira01,1943,1,PHI,NL,44,160,12,32,3,1,0,9,0,,8,28,,0,1,,3
hanskdo01,1943,1,CHA,AL,9,21,1,5,1,0,0,2,0,1,0,5,,0,0,,0
hanyzed01,1943,1,CHN,NL,33,41,0,2,0,0,0,1,0,,0,13,,0,2,,2
hardeme01,1943,1,CLE,AL,19,47,2,10,1,1,0,4,0,0,2,11,,0,4,,0
harrilu01,1943,1,PHA,AL,32,70,3,12,2,0,0,5,0,0,4,16,,0,4,,3
harrine01,1943,1,DET,AL,114,354,43,90,14,3,6,32,6,8,47,29,,1,9,,6
hartbi03,1943,1,BRO,NL,8,19,0,3,0,0,0,1,0,,1,2,,0,0,,1
haughch01,1943,1,BRO,NL,1,3,0,0,0,0,0,0,0,,0,3,,0,0,,0
hayesfr01,1943,1,SLA,AL,88,250,16,47,7,0,5,30,1,0,37,36,,1,2,,8
haynejo01,1943,1,CHA,AL,35,34,5,9,0,0,0,4,0,0,3,9,,0,0,,2
headed01,1943,1,BRO,NL,47,46,4,7,0,0,0,3,0,,1,7,,0,9,,0
heathje01,1943,1,CLE,AL,118,424,58,116,22,6,18,79,5,8,63,58,,1,0,,4
heberwa01,1943,1,PIT,NL,35,59,9,13,1,1,0,5,0,,2,7,,0,5,,2
heffndo01,1943,1,SLA,AL,18,33,2,4,1,0,0,2,0,0,2,2,,0,2,,1
heffndo01,1943,2,PHA,AL,52,178,17,37,6,0,0,8,3,2,18,12,,1,1,,4
heltzhe01,1943,1,BSN,NL,29,86,6,13,3,0,0,5,0,,7,13,,0,0,,1
hemslro01,1943,1,NYA,AL,62,180,12,43,6,3,2,24,0,1,13,9,,0,6,,4
henshro01,1943,1,DET,AL,26,18,0,2,0,0,0,0,0,0,0,2,,0,0,,2
hermabi01,1943,1,BRO,NL,153,585,76,193,41,2,2,100,4,,66,26,,0,12,,19
hermage01,1943,1,BRO,NL,18,60,6,18,2,1,0,12,1,,11,7,,1,0,,2
hernach01,1943,1,CHN,NL,43,126,10,34,4,0,0,9,0,,9,9,,1,1,,4
heussed01,1943,1,CIN,NL,26,27,0,5,0,0,0,2,0,,0,5,,0,1,,1
hevinjo02,1943,1,CLE,AL,30,14,0,1,0,0,0,0,0,0,3,2,,0,2,,1
higbeki01,1943,1,BRO,NL,35,65,2,9,0,0,1,1,0,,3,12,,0,4,,1
higgipi01,1943,1,DET,AL,138,523,62,145,20,1,10,84,2,5,57,31,,1,11,,17
hockeor01,1943,1,CLE,AL,141,601,70,166,33,4,2,51,13,18,45,45,,4,7,,8
hodgegi01,1943,1,BRO,NL,1,2,0,0,0,0,0,0,1,,1,2,,0,0,,0
hodgira01,1943,1,CHA,AL,117,407,52,128,22,8,1,50,3,5,20,24,,6,2,,8
hollial01,1943,1,SLA,AL,36,50,2,7,3,0,0,1,0,0,2,5,,0,2,,2
holmbi01,1943,1,CHN,NL,7,15,0,1,0,0,0,0,0,,2,4,,0,0,,0
holmeto01,1943,1,BSN,NL,152,629,75,170,33,10,5,41,7,,58,20,,2,8,,7
hoovejo01,1943,1,DET,AL,144,575,78,140,15,8,4,38,6,5,36,101,,1,28,,10
hoppjo01,1943,1,SLN,NL,91,241,33,54,10,2,2,25,8,,24,22,,1,6,,2
hubbeca01,1943,1,NY1,NL,12,20,0,4,0,0,0,0,0,,1,2,,0,4,,1
hughste01,1943,1,BOS,AL,35,86,5,9,0,0,0,3,0,0,7,33,,1,10,,0
humphjo02,1943,1,CHA,AL,28,69,6,20,6,0,0,5,1,0,3,25,,0,0,,0
javeral01,1943,1,BSN,NL,41,104,4,17,3,0,0,3,0,,2,34,,0,11,,2
jeffcge01,1943,1,BSN,NL,8,4,0,2,0,0,0,2,0,,0,1,,0,1,,0
johnsbi03,1943,1,NYA,AL,155,592,70,166,24,6,5,94,3,5,53,30,,4,6,,27
johnsbo01,1943,1,WS1,AL,117,438,65,116,22,8,7,63,11,5,64,50,,3,0,,11
johnsdo02,1943,1,CHN,NL,10,42,5,8,2,0,0,1,0,,2,4,,0,1,,0
johnssi01,1943,1,PHI,NL,21,33,3,6,0,0,0,2,0,,3,8,,0,3,,1
joosted01,1943,1,BSN,NL,124,421,34,78,16,3,2,20,5,,68,80,,0,7,,8
juddos01,1943,1,BOS,AL,27,54,2,14,1,1,0,0,0,0,5,4,,0,3,,0
jurgebi01,1943,1,NY1,NL,136,481,46,110,8,2,4,29,2,,53,38,,4,6,,11
kalinfr01,1943,1,CHA,AL,4,4,0,0,0,0,0,0,0,0,0,0,,0,0,,1
kampoal01,1943,1,BRO,NL,19,44,9,10,4,1,0,4,0,,17,6,,1,2,,2
kampoal01,1943,2,WS1,AL,51,145,24,30,4,0,2,13,7,1,30,25,,5,0,,2
karlan01,1943,1,BOS,AL,11,7,1,2,0,0,0,0,0,0,0,1,,0,0,,0
karlan01,1943,2,PHI,NL,11,8,4,2,0,0,0,0,0,,2,3,,0,0,,0
kellech01,1943,1,NYA,AL,141,512,97,139,15,11,31,86,7,5,106,60,,0,2,,7
kellefr01,1943,1,CIN,NL,9,10,1,0,0,0,0,0,0,,2,0,,0,0,,0
kellge01,1943,1,PHA,AL,1,5,1,1,0,1,0,1,0,0,0,0,,0,0,,0
keltnke01,1943,1,CLE,AL,110,427,47,111,31,3,4,39,2,2,36,20,,0,6,,13
kenneve01,1943,1,CLE,AL,38,52,8,12,0,1,0,0,0,0,0,4,,0,8,,2
kerrbu01,1943,1,NY1,NL,27,98,14,28,3,0,2,12,1,,8,5,,2,2,,2
kimbane01,1943,1,BRO,NL,5,3,0,0,0,0,0,0,0,,0,0,,0,0,,0
kimbane01,1943,2,PHI,NL,34,16,0,3,0,0,0,3,0,,5,8,,0,2,,2
kleinch01,1943,1,PHI,NL,12,20,0,2,0,0,0,3,1,,0,3,,0,0,,0
kleinlo01,1943,1,SLN,NL,154,627,91,180,28,14,7,62,9,,50,70,,2,15,,4
kliemed01,1943,1,CLE,AL,1,3,0,0,0,0,0,0,0,0,0,2,,0,0,,0
klingbo01,1943,1,PIT,NL,33,65,5,16,2,0,0,4,0,,5,2,,0,4,,4
kluttcl01,1943,1,BSN,NL,66,207,13,51,7,0,0,20,0,,15,9,,0,5,,5
kollodo01,1943,1,CHA,AL,85,348,29,75,14,4,1,33,11,7,9,30,,0,3,,7
konopbr01,1943,1,PHA,AL,2,2,0,0,0,0,0,0,0,0,0,1,,0,0,,0
krameja01,1943,1,SLA,AL,3,2,0,1,1,0,0,2,0,0,0,0,,0,0,,0
krausja01,1943,1,PHI,NL,35,60,3,4,1,0,0,2,0,,3,23,,0,9,,1
kreevmi01,1943,1,SLA,AL,60,161,24,41,6,0,0,10,4,1,26,13,,0,6,,2
kreitmi01,1943,1,CHN,NL,3,8,0,3,0,0,0,2,0,,1,2,,0,0,,0
kristho01,1943,1,SLN,NL,34,60,7,10,1,0,0,2,0,,1,13,,0,4,,1
kuczybe01,1943,1,PHA,AL,6,6,0,0,0,0,0,0,0,0,2,2,,0,0,,0
kuheljo01,1943,1,CHA,AL,153,531,55,113,21,1,5,46,14,8,76,45,,7,3,,8
kurowwh01,1943,1,SLN,NL,139,522,69,150,24,8,13,70,3,,31,54,,2,10,,11
laabsch01,1943,1,SLA,AL,151,580,83,145,27,7,17,85,5,7,73,105,,4,8,,13
lakeed01,1943,1,BOS,AL,75,216,26,43,10,0,3,16,3,6,47,35,,1,5,,4
lakemal01,1943,1,CIN,NL,22,55,5,14,2,1,0,6,0,,3,11,,0,1,,2
lamacal01,1943,1,SLA,AL,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,,1
laniema01,1943,1,SLN,NL,32,73,8,12,0,0,0,5,0,,1,5,,0,11,,1
lannijo01,1943,1,PIT,NL,12,6,0,1,0,0,0,0,0,,0,0,,0,0,,0
lapihan01,1943,1,PHI,NL,1,2,0,0,0,0,0,0,0,,0,0,,0,0,,0
lazorjo01,1943,1,BOS,AL,84,208,21,47,10,2,0,13,6,6,22,25,,0,3,,3
leebi02,1943,1,CHN,NL,13,26,3,7,0,0,0,1,0,,2,4,,0,2,,0
leebi02,1943,2,PHI,NL,13,17,0,1,0,0,0,0,0,,0,5,,0,0,,0
leeth01,1943,1,CHA,AL,19,42,1,3,0,0,0,3,0,0,0,8,,0,1,,0
lefebbi01,1943,1,WS1,AL,7,14,0,4,3,0,0,1,0,0,1,0,,0,0,,1
leonadu02,1943,1,WS1,AL,31,67,0,7,0,0,0,3,1,0,2,10,,0,11,,1
lindejo01,1943,1,NYA,AL,122,441,53,108,17,12,4,51,2,5,51,55,,4,4,,14
lindqca01,1943,1,BSN,NL,2,4,0,0,0,0,0,0,0,,0,4,,0,0,,0
litwhda01,1943,1,PHI,NL,36,139,23,36,6,0,5,17,1,,11,14,,0,0,,3
litwhda01,1943,2,SLN,NL,80,258,40,72,14,3,7,31,1,,19,31,,2,4,,3
livinmi01,1943,1,PHI,NL,84,265,25,66,9,2,3,18,1,,19,18,,2,1,,5
livinmi01,1943,2,CHN,NL,36,111,11,29,5,1,4,16,1,,12,8,,0,1,,7
lohrmbi01,1943,1,NY1,NL,21,27,1,1,0,0,0,2,0,,1,9,,0,2,,1
lohrmbi01,1943,2,BRO,NL,6,7,1,1,1,0,0,1,0,,1,2,,0,0,,0
lombaer01,1943,1,NY1,NL,104,295,19,90,7,0,10,51,1,,16,11,,3,1,,18
lopezal01,1943,1,PIT,NL,118,372,40,98,9,4,1,39,2,,44,25,,0,12,,6
lowrepe01,1943,1,CHN,NL,130,480,59,140,25,12,1,63,13,,35,24,,0,11,,13
lowrysa01,1943,1,PHA,AL,5,6,1,1,0,0,0,0,0,0,0,0,,0,0,,0
lucielo01,1943,1,BOS,AL,16,20,3,4,0,0,0,2,0,0,1,3,,0,0,,0
lupieto01,1943,1,BOS,AL,154,608,65,155,21,9,4,47,16,9,54,23,,1,9,,3
macfada01,1943,1,BSN,NL,10,4,0,1,0,0,0,0,0,,0,1,,0,0,,0
mackife01,1943,1,PHA,AL,9,16,1,1,0,0,0,0,0,0,2,8,,0,0,,0
mackra01,1943,1,CLE,AL,153,545,56,120,25,2,7,62,8,3,47,61,,2,14,,15
maconma01,1943,1,BRO,NL,45,55,7,9,0,0,0,6,1,,0,1,,0,0,,1
mainsji01,1943,1,PHA,AL,1,2,0,0,0,0,0,0,0,0,1,1,,0,0,,0
mallobo01,1943,1,CIN,NL,6,3,2,2,1,0,0,0,0,,0,1,,0,0,,0
maltzgo01,1943,1,CHA,AL,37,25,0,3,0,0,0,1,0,0,6,14,,0,2,,1
mancugu01,1943,1,NY1,NL,94,252,11,50,5,0,2,20,0,,28,16,,2,8,,13
marioma01,1943,1,SLN,NL,129,418,38,117,15,3,1,52,1,,32,37,,2,11,,4
mariore01,1943,1,WS1,AL,14,17,2,3,0,0,0,1,0,0,3,1,,0,0,,0
marshma01,1943,1,CIN,NL,132,508,55,120,11,8,4,39,8,,34,52,,2,11,,6
martira01,1943,1,BSN,NL,2,1,0,0,0,0,0,0,0,,0,0,,0,0,,0
martist01,1943,1,CHN,NL,64,118,13,26,4,0,0,5,1,,15,10,,0,2,,2
masiph01,1943,1,BSN,NL,80,238,27,65,9,1,2,28,7,,27,20,,0,3,,10
matthda01,1943,1,PHI,NL,12,2,0,0,0,0,0,0,0,,0,1,,0,1,,0
maynabu01,1943,1,NY1,NL,121,393,43,81,8,2,9,32,3,,24,27,,0,7,,8
mayoed01,1943,1,PHA,AL,128,471,49,103,10,1,0,28,2,0,34,32,,5,23,,7
maypi01,1943,1,PHI,NL,137,415,31,117,19,2,1,48,2,,56,21,,1,9,,18
mcbrito01,1943,1,BOS,AL,26,96,11,23,3,1,0,7,2,0,7,3,,0,2,,6
mccarjo03,1943,1,BSN,NL,78,313,32,95,24,6,2,33,1,,10,19,,1,3,,11
mccorfr01,1943,1,CIN,NL,126,472,56,143,28,0,8,56,2,,29,15,,1,4,,8
mccormi02,1943,1,CIN,NL,4,15,0,2,0,0,0,0,0,,2,0,,0,2,,1
mcculcl01,1943,1,CHN,NL,87,266,20,63,5,2,2,23,6,,24,33,,1,3,,6
mcdonji03,1943,1,CLE,AL,2,1,1,0,0,0,0,0,0,0,2,1,,0,0,,0
mchaljo01,1943,1,DET,AL,4,3,0,0,0,0,0,0,0,0,1,1,,0,0,,0
mckaiar01,1943,1,SLA,AL,10,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0
mckeero01,1943,1,PHI,NL,4,5,1,1,0,0,0,1,0,,1,1,,0,0,,0
mcquige02,1943,1,SLA,AL,125,449,53,109,19,2,12,74,4,3,56,65,,0,11,,8
meadch01,1943,1,NY1,NL,37,146,9,40,6,1,1,13,3,,10,15,,0,2,,3
medwijo01,1943,1,BRO,NL,48,173,13,47,10,0,0,25,1,,10,8,,1,0,,4
medwijo01,1943,2,NY1,NL,78,324,41,91,20,3,5,45,0,,9,14,,0,3,,13
meltocl01,1943,1,NY1,NL,34,54,3,8,0,1,0,2,0,,8,14,,0,3,,2
meltoru01,1943,1,BRO,NL,30,38,4,4,0,0,0,3,0,,1,13,,0,5,,0
mertzji01,1943,1,WS1,AL,33,38,3,7,0,1,0,3,0,0,2,13,,0,3,,1
merulle01,1943,1,CHN,NL,129,453,37,115,18,3,1,25,7,,26,42,,2,6,,10
mesnest01,1943,1,CIN,NL,137,504,53,137,26,1,0,52,6,,26,20,,1,17,,14
methebu01,1943,1,NYA,AL,103,360,51,94,18,2,9,36,2,3,39,34,,0,9,,6
metkoca01,1943,1,BOS,AL,78,321,34,79,14,4,5,27,1,3,19,38,,3,9,,6
metroch01,1943,1,DET,AL,44,40,12,8,0,0,0,2,1,1,3,6,,0,1,,1
michaca01,1943,1,CHA,AL,2,7,0,0,0,0,0,0,0,0,0,0,,0,1,,0
milesde01,1943,1,BOS,AL,45,121,9,26,2,2,0,10,0,2,3,3,,0,5,,1
milleed03,1943,1,CIN,NL,154,576,49,129,26,4,2,71,8,,33,43,,4,19,,10
milleox01,1943,1,WS1,AL,3,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0
milleox01,1943,2,SLA,AL,2,1,0,0,0,0,0,0,0,0,0,1,,0,0,,0
milnaal01,1943,1,CLE,AL,19,19,2,4,1,0,0,0,0,0,0,6,,0,0,,0
milnaal01,1943,2,SLA,AL,3,6,1,2,2,0,0,2,0,0,0,2,,0,1,,0
moorede01,1943,1,BRO,NL,37,79,8,20,3,0,0,12,1,,11,8,,0,1,,0
moorede01,1943,2,PHI,NL,37,113,13,27,4,1,1,8,0,,15,8,,0,2,,5
moorege03,1943,1,WS1,AL,92,254,41,68,14,3,2,39,0,2,19,29,,1,4,,8
mootyja01,1943,1,CHN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moseswa01,1943,1,CHA,AL,150,599,82,147,22,12,3,48,56,14,55,47,,1,1,,9
muellra01,1943,1,CIN,NL,141,427,50,111,19,4,8,52,1,,56,42,,1,12,,9
muncrbo01,1943,1,SLA,AL,35,66,5,10,1,0,0,2,0,0,3,9,,0,8,,4
mungere01,1943,1,SLN,NL,32,28,3,6,2,0,0,3,0,,1,5,,0,0,,1
mungova01,1943,1,NY1,NL,49,44,1,7,1,0,0,2,0,,1,14,,0,2,,0
murphjo04,1943,1,NYA,AL,37,19,1,1,0,0,0,0,0,0,0,8,,0,1,,0
murtada01,1943,1,PHI,NL,113,451,65,123,17,4,1,35,4,,57,23,,2,10,,9
musiast01,1943,1,SLN,NL,157,617,108,220,48,20,13,81,9,,72,18,,2,10,,17
myattge01,1943,1,WS1,AL,42,53,11,13,3,0,0,3,3,0,13,7,,0,3,,0
narrosa01,1943,1,SLN,NL,10,11,0,1,0,0,0,0,0,,1,2,,0,0,,0
nayloea01,1943,1,PHI,NL,33,120,12,21,2,0,3,14,1,,12,16,,1,1,,8
naymimi01,1943,1,CLE,AL,29,16,1,3,0,0,0,0,0,0,0,4,,0,2,,0
newhoha01,1943,1,DET,AL,37,65,4,12,2,0,0,5,0,0,3,8,,0,4,,0
newsobo01,1943,1,BRO,NL,22,44,4,11,0,0,0,6,0,,0,11,,0,3,,1
newsobo01,1943,2,SLA,AL,10,15,0,5,0,0,0,2,0,0,0,0,,0,1,,0
newsobo01,1943,3,WS1,AL,6,15,0,2,0,0,0,1,0,0,0,1,,0,0,,1
newsodi01,1943,1,BOS,AL,27,48,2,7,0,0,0,4,0,0,5,14,,0,2,,2
newsosk01,1943,1,BOS,AL,114,449,48,119,21,2,1,22,5,6,21,21,,2,8,,10
nichobi01,1943,1,CHN,NL,154,608,95,188,30,9,29,128,4,,71,86,,5,0,,7
niemabu01,1943,1,BSN,NL,101,335,39,84,15,8,7,46,4,,39,39,,1,0,,3
niemeja01,1943,1,CIN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niggejo01,1943,1,SLA,AL,20,49,1,3,0,0,0,1,0,1,3,11,,0,5,,1
niggejo01,1943,2,WS1,AL,6,18,2,5,1,0,0,0,0,0,0,2,,0,0,,0
northro01,1943,1,PHI,NL,147,586,72,163,31,5,16,68,2,,51,52,,3,4,,6
noviklo01,1943,1,CHN,NL,78,233,22,65,7,3,0,28,0,,18,15,,1,2,,10
oanapr01,1943,1,DET,AL,20,26,5,10,2,1,1,7,0,0,1,2,,0,0,,2
obrieto03,1943,1,PIT,NL,89,232,35,72,12,7,2,26,0,,15,24,,0,5,,8
odeake01,1943,1,SLN,NL,71,203,15,57,11,2,3,25,0,,19,25,,1,4,,2
odomda01,1943,1,BSN,NL,22,12,0,0,0,0,0,0,0,,0,3,,0,0,,0
olmolu01,1943,1,BRO,NL,57,238,39,72,6,4,4,37,3,,8,20,,0,1,,10
